section,text
359b,"not as a real good, but as a thing honored in the lack of vigor to do injustice, since anyone who had the power to do it and was in reality a man would never make a compact with anybody either to wrong nor to be wronged; for he would be mad. The nature, then, of justice is this and such as this, Socrates, and such are the conditions in which it originates, according to the theory. 
    But as for the second point, that those who practise it do so unwillingly and from want of power to commit injustice—we shall be most likely to apprehend that if we entertain some such supposition as this in thought:"
359c,"if we grant to each, the just and the unjust, licence and power to do whatever he pleases, and then accompany them in imagination and see whither his desire will conduct each. We should then catch the just man in the very act of resorting to the same conduct as the unjust man because of the self-advantage which every creature by its nature pursues as a good, while by the convention of law it is forcibly diverted to paying honor to equality. The licence that I mean would be most nearly such as would result from supposing them to have the power"
359d,"which men say once came to the ancestor of Gyges the Lydian. They relate that he was a shepherd in the service of the ruler at that time of Lydia, and that after a great deluge of rain and an earthquake the ground opened and a chasm appeared in the place where he was pasturing; and they say that he saw and wondered and went down into the chasm; and the story goes that he beheld other marvels there and a hollow bronze horse with little doors, and that he peeped in and saw a corpse within, as it seemed, of more than mortal stature,"
359e,"and that there was nothing else but a gold ring on its hand, which he took off and went forth. And when the shepherds held their customary assembly to make their monthly report to the king about the flocks, he also attended wearing the ring."
360a,"to those who sat by him and they spoke of him as absent and that he was amazed, and again fumbling with the ring turned the collet outwards and so became visible. On noting this he experimented with the ring to see if it possessed this virtue, and he found the result to be that when he turned the collet inwards he became invisible, and when outwards visible; and becoming aware of this, he immediately managed things so that he became one of the messengers"
360b,"who went up to the king, and on coming there he seduced the king’s wife and with her aid set upon the king and slew him and possessed his kingdom. If now there should be two such rings, and the just man should put on one and the unjust the other, no one could be found, it would seem, of such adamantine temper as to persevere in justice and endure to refrain his hands from the possessions of others and not touch them, though he might with impunity take what he wished even from the marketplace,"
360c,"and enter into houses and lie with whom he pleased, and slay and loose from bonds whomsoever he would, and in all other things conduct himself among mankind as the equal of a god. And in so acting he would do no differently from the other man, but both would pursue the same course. And yet this is a great proof, one might argue, that no one is just of his own will but only from constraint, in the belief that justice is not his personal good, inasmuch as every man, when he supposes himself to have the power to do wrong, does wrong."
360d,"For that there is far more profit for him personally in injustice than in justice is what every man believes, and believes truly, as the proponent of this theory will maintain. For if anyone who had got such a licence within his grasp should refuse to do any wrong or lay his hands on others’ possessions, he would be regarded as most pitiable and a great fool by all who took note of it, though they would praise him before one another’s faces, deceiving one another because of their fear of suffering injustice. So much for this point."
360e,"But to come now to the decision between our two kinds of life, if we separate the most completely just and the most completely unjust man, we shall be able to decide rightly, but if not, not. How, then, is this separation to be made? Thus: we must subtract nothing of his injustice from the unjust man or of his justice from the just, but assume the perfection of each in his own mode of conduct."
361a,"and attempts the one and lets the others go; and then, too, if he does happen to trip, he is equal to correcting his error. Similarly, the unjust man who attempts injustice rightly must be supposed to escape detection if he is to be altogether unjust, and we must regard the man who is caught as a bungler. For the height of injustice is to seem just without being so. To the perfectly unjust man, then, we must assign perfect injustice and withhold nothing of it, but we must allow him, while committing the greatest wrongs, to have secured for himself the greatest reputation for justice;"
361b,"and if he does happen to trip, we must concede to him the power to correct his mistakes by his ability to speak persuasively if any of his misdeeds come to light, and when force is needed, to employ force by reason of his manly spirit and vigor and his provision of friends and money; and when we have set up an unjust man of this character, our theory must set the just man at his side—a simple and noble man, who, in the phrase of Aeschylus, does not wish to seem but be good. Then we must deprive him of the seeming. For if he is going to be thought just"
361c,"he will have honors and gifts because of that esteem. We cannot be sure in that case whether he is just for justice’s sake or for the sake of the gifts and the honors. So we must strip him bare of everything but justice and make his state the opposite of his imagined counterpart. Though doing no wrong he must have the repute of the greatest injustice, so that he may be put to the test as regards justice through not softening because of ill repute and the consequences thereof. But let him hold on his course unchangeable even unto death,"
361d,"seeming all his life to be unjust though being just, that so, both men attaining to the limit, the one of injustice, the other of justice, we may pass judgement which of the two is the happier."
361e,"We must tell it, then; and even if my language is somewhat rude and brutal, you must not suppose, Socrates, that it is I who speak thus, but those who commend injustice above justice."
362a,"the branding-iron in his eyes, and finally, after every extremity of suffering, he will be crucified, and so will learn his lesson that not to be but to seem just is what we ought to desire. And the saying of Aeschylus was, it seems, far more correctly applicable to the unjust man. For it is literally true, they will say, that the unjust man, as pursuing what clings closely to reality, to truth, and not regulating his life by opinion, desires not to seem but to be unjust, Exploiting the deep furrows of his wit"
362b,"From which there grows the fruit of counsels shrewd, Aesch. Seven 592-594 first office and rule in the state because of his reputation for justice, then a wife from any family he chooses, and the giving of his children in marriage to whomsoever he pleases, dealings and partnerships with whom he will, and in all these transactions advantage and profit for himself because he has no squeamishness about committing injustice; and so they say that if he enters into lawsuits, public or private, he wins and gets the better of his opponents, and, getting the better, is rich and benefits his friends"
362c,"and harms his enemies; and he performs sacrifices and dedicates votive offerings to the gods adequately and magnificently, and he serves and pays court to men whom he favors and to the gods far better than the just man, so that he may reasonably expect the favor of heaven also to fall rather to him than to the just. So much better they say, Socrates, is the life that is prepared for the unjust man from gods and men than that which awaits the just."
362d,"to make some reply thereto, but his brother Adeimantus said, You surely don’t suppose, Socrates, that the statement of the case is complete? Why, what else? I said. The very most essential point, said he, has not been mentioned. Then, said I, as the proverb has it, Let a brother help a man—and so, if Glaucon omits any word or deed, do you come to his aid. Though for my part what he has already said is quite enough to overthrow me and  incapacitate me for coming to the rescue of justice. Nonsense, he said, but listen to this further point. We must set forth the reasoning and the language of the opposite party, of those who commend justice and dispraise injustice, if what I conceive to be Glaucon’s meaning is to be made more clear."
362e,incapacitate me for coming to the rescue of justice.
363a,"urge the necessity of being just, not by praising justice itself, but the good repute with mankind that accrues from it, the object that they hold before us being that by seeming to be just the man may get from the reputation office and alliances and all the good things that Glaucon just now enumerated as coming to the unjust man from his good name. But those people draw out still further this topic of reputation. For, throwing in good standing with the gods, they have no lack of blessings to describe, which they affirm the gods give to pious men, even as the worthy Hesiod and Homer declare,"
363b,"the one that the gods make the oaks bear for the just: Acorns on topmost branches and swarms of bees on their mid-trunks, and he tells how the Flocks of the fleece-bearing sheep are laden and weighted with soft wool, Hes. WD 232ff. and of many other blessings akin to these; and similarly the other poet:  Even as when a good king, who rules in the fear of the high gods, Upholds justice and right, and the black earth yields him her foison,"
363c,"Barley and wheat, and his trees are laden and weighted with fair fruits, Increase comes to his flocks and the ocean is teeming with fishes.  Hom. Od. 19.109
And Musaeus and his son have a more excellent song than these of the blessings that the gods bestow on the righteous. For they conduct them to the house of Hades in their tale and arrange a symposium of the saints, where, reclined on couches crowned with wreaths,"
363d,"they entertain the time henceforth with wine, as if the fairest meed of virtue were an everlasting drunk. And others extend still further the rewards of virtue from the gods. For they say that the children’s children of the pious and oath-keeping man and his race thereafter never fail. Such and such-like are their praises of justice. But the impious and the unjust they bury in mud in the house of Hades and compel them to fetch water in a sieve, and, while they still live,"
363e,"they bring them into evil repute, and all the sufferings that Glaucon enumerated as befalling just men who are thought to be unjust, these they recite about the unjust, but they have nothing else to say. Such is the praise and the censure of the just and of the unjust."
364a,"employed by both laymen and poets. All with one accord reiterate that soberness and righteousness are fair and honorable, to be sure, but unpleasant and laborious, while licentiousness and injustice are pleasant and easy to win and are only in opinion and by convention disgraceful. They say that injustice pays better than justice, for the most part, and they do not scruple to felicitate bad men who are rich or have other kinds of power to do them honor in public and private, and to dishonor"
364b,"and disregard those who are in any way weak or poor, even while admitting that they are better men than the others. But the strangest of all these speeches are the things they say about the gods and virtue, how so it is that the gods themselves assign to many good men misfortunes and an evil life but to their opposites a contrary lot; and begging priests and soothsayers go to rich men’s doors and make them believe that they by means of sacrifices and incantations have accumulated a treasure of power from the gods that can expiate and cure with pleasurable festivals"
364c,"any misdeed of a man or his ancestors, and that if a man wishes to harm an enemy, at slight cost he will be enabled to injure just and unjust alike, since they are masters of spells and enchantments that constrain the gods to serve their end. And for all these sayings they cite the poets as witnesses, with regard to the ease and plentifulness of vice, quoting: Evil-doing in plenty a man shall find for the seeking;"
364d,"Smooth is the way and it lies near at hand and is easy to enter; But on the pathway of virtue the gods put sweat from the first step,  Hes. WD 287-289and a certain long and uphill road. And others cite Homer as a witness to the beguiling of gods by men, since he too said: The gods themselves are moved by prayers, And men by sacrifice and soothing vows,"
364e,"And incense and libation turn their wills Praying, whenever they have sinned and made transgression.  Hom. Il. 9.497"
365a,"and that there are also special rites for the defunct, which they call functions, that deliver us from evils in that other world, while terrible things await those who have neglected to sacrifice. 
            What, Socrates, do we suppose is the effect of all such sayings about the esteem in which men and gods hold virtue and vice upon the souls that hear them, the souls of young men who are quick-witted and capable of flitting, as it were, from one expression of opinion to another and inferring from them"
365b,"all the character and the path whereby a man would lead the best life? Such a youth would most likely put to himself the question Pindar asks, Is it by justice or by crooked deceit that I the higher tower shall scale and so live my life out in fenced and guarded security? Pindar, Fr. The consequences of my being just are, unless I likewise seem so, not assets, they say, but liabilities, labor and total loss; but if I am unjust and have procured myself a reputation for justice a godlike life is promised. Then"
365c,"since it is the seeming Simonides, Fr. 76 Bergk, and Eur. Orest. 236 as the wise men show me, that masters the reality and is lord of happiness, to this I must devote myself without reserve. For a front and a show I must draw about myself a shadow-line of virtue, but trail behind me the fox of most sage Archilochus, shifty and bent on gain. Nay, ’tis objected, it is not easy for a wrong-doer always to lie hid. Neither is any other big thing facile,"
365d,"we shall reply. But all the same if we expect to be happy, we must pursue the path to which the footprints of our arguments point. For with a view to lying hid we will organize societies and political clubs, and there are teachers of cajolery who impart the arts of the popular assembly and the court-room. So that, partly by persuasion, partly by force, we shall contrive to overreach with impunity. But against the gods, it may be said, neither secrecy nor force can avail. Well, if there are no gods, or they do not concern themselves with the doings of men,"
365e,"neither need we concern ourselves with eluding their observation. If they do exist and pay heed, we know and hear of them only from such discourses and from the poets who have described their pedigrees. But these same authorities tell us that the gods are capable of being persuaded and swerved from their course by sacrifice and soothing vows and dedications. We must believe them in both or neither."
366a,"from fruits of our wrongdoing. For if we are just, we shall, it is true, be unscathed by the gods, but we shall be putting away from us the profits of injustice; but if we are unjust, we shall win those profits, and, by the importunity of our prayers, when we transgress and sin, we shall persuade them and escape scot-free. Yes, it will be objected, but we shall be brought to judgement in the world below for our unjust deeds here, we or our children’s children. Nay, my dear sir, our calculating friend will say, here again the rites for the dead have much efficacy, and the absolving divinities,   as the greatest cities declare, and the sons of gods, who became the poets and prophets of the gods, and who reveal that this is the truth.
On what further ground, then, could we prefer justice to supreme injustice? If we combine this with a counterfeit decorum, we shall prosper to our heart’s desire, with gods and men in life and death, as the words of the multitude and of men of the highest authority declare. In consequence, then, of all that has been said, what possibility is there, Socrates, that any man"
366b,"as the greatest cities declare, and the sons of gods, who became the poets and prophets of the gods, and who reveal that this is the truth."
366c,"who has the power of any resources of mind, money, body, or family should consent to honor justice and not rather laugh when he hears her praised? In sooth, if anyone is able to show the falsity of these arguments, and has come to know with sufficient assurance that justice is best, he feels much indulgence for the unjust, and is not angry with them, but is aware that except a man by inborn divinity of his nature disdains injustice, or, having won to knowledge, refrains from it,"
366d,"no one else is willingly just, but that it is from lack of manly spirit or from old age or some other weakness that men dispraise injustice, lacking the power to practise it. The fact is patent. For no sooner does such one come into the power than he works injustice to the extent of his ability. And the sole cause of all this is the fact that was the starting-point of this entire plea of my friend here and of myself to you, Socrates, pointing out how strange it is that of all you"
366e,"self-styled advocates of justice, from the heroes of old whose discourses survive to the men of the present day, not one has ever censured injustice or commended justice otherwise than in respect of the repute, the honors, and the gifts that accrue from each. But what each one of them is in itself, by its own inherent force, when it is within the soul of the possessor and escapes the eyes of both gods and men, no one has ever adequately set forth in poetry or prose—the proof that the one is the greatest of all evils that the soul contains within itself, while justice is the greatest good."
367a,"For if you had all spoken in this way from the beginning and from our youth up had sought to convince us, we should not now be guarding against one another’s injustice, but each would be his own best guardian, for fear lest by working injustice he should dwell in communion with the greatest of evils. This, Socrates, and perhaps even more than this, Thrasymachus and haply another might say in pleas for and against justice and injustice, inverting their true potencies, as I believe, grossly. But I—"
367b,"for I have no reason to hide anything from you—am laying myself out to the utmost on the theory, because I wish to hear its refutation from you. Do not merely show us by argument that justice is superior to injustice, but make clear to us what each in and of itself does to its possessor, whereby the one is evil and the other good. But do away with the repute of both, as Glaucon urged. For, unless you take away from either the true repute and attach to each the false, we shall say that it is not justice that you are praising but the semblance,"
367c,"nor injustice that you censure, but the seeming, and that you really are exhorting us to be unjust but conceal it, and that you are at one with Thrasymachus in the opinion that justice is other man’s good, the advantage of the other, and that injustice is advantageous and profitible to oneself but disadvantageous to the inferior. Since, then, you have admitted that justice belongs to the class of those highest goods which are desirable both for their consequences and still more for their own sake, as sight, hearing, intelligence, yes and health too,"
367d,"and all other goods that are productive by their very nature and not by opinion, this is what I would have you praise about justice—the benefit which it and the harm which injustice inherently works upon its possessor. But the rewards and the honors that depend on opinion, leave to others to praise. For while I would listen to others who thus commended justice and disparaged injustice, bestowing their praise and their blame on the reputation and the rewards of either, I could not accept that sort of thing from you unless you say I must, because you have passed"
367e,"your entire life in the consideration of this very matter. Do not then, I repeat, merely prove to us in argument the superiority of justice to injustice, but show us what it is that each inherently does to its possessor—whether he does or does not escape the eyes of gods and men—whereby the one is good and the other evil."
368a,"pleased by their words on this occasion, and said:  It was excellently spoken of you, sons of the man we know,   in the beginning of the elegy which the admirer of Glaucon wrote when you distinguished yourselves in the battle of Megara —Sons of Ariston, whose race from a glorious sire is god-like. This, my friends, I think, was well said. For there must indeed be a touch of the god-like in your disposition if you are not convinced that injustice is preferable to justice though you can plead its case in such fashion.   And I believe that you are really not convinced. I infer this from your general character since from your words alone I should have distrusted you. But the more I trust you the more I am at a loss what to make of the matter. I do not know how I can come to the rescue. For I doubt my ability by reason that you have not accepted the arguments whereby I thought I proved against Thrasymachus that justice is better than injustice. Nor yet again do I know how I can refuse to come to the rescue. For I fear lest  it be actually impious to stand idly by when justice is reviled and be faint-hearted and not defend her so long as one has breath and can utter his voice. The best thing, then, is to aid her as best I can. Glaucon, then, and the rest besought me by all means to come to the rescue and not to drop the argument but to pursue to the end the investigation as to the nature of each and the truth about their respective advantages. I said then as I thought: The inquiry we are undertaking is no easy one but  calls for keen vision, as it seems to me. So, since we are not clever persons, I think we should employ the method of search that we should use if we, with not very keen vision, were bidden to read small letters from a distance, and then someone had observed that these same letters exist elsewhere larger and on a larger surface. We should have accounted it a godsend, I fancy, to be allowed to read those letters first, and examine the smaller, if they are the same. Quite so, said Adeimantus;"
368b,And I believe that you are really not convinced. I infer this from your general character since from your words alone I should have distrusted you. But the more I trust you the more I am at a loss what to make of the matter. I do not know how I can come to the rescue. For I doubt my ability by reason that you have not accepted the arguments whereby I thought I proved against Thrasymachus that justice is better than injustice. Nor yet again do I know how I can refuse to come to the rescue. For I fear lest
368c,"it be actually impious to stand idly by when justice is reviled and be faint-hearted and not defend her so long as one has breath and can utter his voice. The best thing, then, is to aid her as best I can."
368d,"calls for keen vision, as it seems to me. So, since we are not clever persons, I think we should employ the method of search that we should use if we, with not very keen vision, were bidden to read small letters from a distance, and then someone had observed that these same letters exist elsewhere larger and on a larger surface. We should have accounted it a godsend, I fancy, to be allowed to read those letters first, and examine the smaller, if they are the same."
368e,"but what analogy to do you detect in the inquiry about justice? I will tell you, I said: there is a justice of one man, we say, and, I suppose, also of an entire city. Assuredly, said he. Is not the city larger than the man? It is larger, he said."
369a,"let us first look for its quality in states, and then only examine it also in the individual, looking for the likeness of the greater in the form of the less."
369b,"Much more. Shall we try it, then, and go through with it? I fancy it is no slight task. Reflect, then. We have reflected, said Adeimantus; proceed and don’t refuse.
The origin of the city, then, said I, in my opinion, is to be found in the fact that we do not severally suffice for our own needs, but each of us lacks many things. Do you think any other principle establishes the state? No other, said he. As a result of this,   then, one man calling in another for one service and another for another, we, being in need of many things, gather many into one place of abode as associates and helpers, and to this dwelling together we give the name city or state, do we not? By all means. And between one man and another there is an interchange of giving, if it so happens, and taking, because each supposes this to be better for himself. Certainly. Come, then, let us create a city from the beginning, in our theory. Its real creator, as it appears, will be our needs. Obviously."
369c,"then, one man calling in another for one service and another for another, we, being in need of many things, gather many into one place of abode as associates and helpers, and to this dwelling together we give the name city or state, do we not?"
369d,"Now the first and chief of our needs is the provision of food for existence and life.Assuredly. The second is housing and the third is raiment and that sort of thing. That is so. Tell me, then, said I, how our city will suffice for the provision of all these things. Will there not be a farmer for one, and a builder, and then again a weaver? And shall we add thereto a cobbler and some other purveyor for the needs of body? Certainly. The indispensable minimum of a city, then, would consist of four or   five men. Apparently."
369e,five men.
370a,"of the food for himself alone in a quarter of the time and employ the other three-quarters, the one in the provision of a house, the other of a garment, the other of shoes, and not have the bother of associating with other people, but, himself for himself, mind his own affairs?"
370b,"all alike but different. One man is naturally fitted for one task, and another for another. Don’t you think so?"
370c,"attend to it as his main affair, and not as a by-work."
370d,"nor his hoe, nor his other agricultural implements, nor will the builder, who also needs many; and similarly the weaver and cobbler."
370e,"so that the farmers might have cattle for ploughing, and the builders oxen to use with the farmers for transportation, and the weavers and cobblers hides and fleeces for their use."
371a,"from whom they procure what they themselves require, he will come back with empty hands, will he not?"
371b,we shall need quite a number of others who are expert in maritime business.
371c,"By all means. If, then, the farmer or any other craftsman taking his products to the market-place does not arrive at the same time with those who desire to exchange with him, is he to sit idle in the market-place and lose time from his own work? By no means, he said, but there are men who see this need and appoint themselves for this service—in well-conducted cities they are generally those who are weakest in body and those who are useless for any other task. They must wait there in the agora  and exchange money for goods with those who wish to sell, and goods for money with as many as desire to buy. This need, then, said I, creates the class of shopkeepers in our city. Or is not shopkeepers the name we give to those who, planted in the agora, serve us in buying and selling, while we call those who roam from city to city merchants? Certainly. And there are, furthermore, I believe, other servitors who in the things of the mind  are not altogether worthy of our fellowship, but whose strength of body is sufficient for toil; so they, selling the use of this strength and calling the price wages, are designated, I believe, wage-earners, are they not? Certainly. Wage-earners, then, it seems, are the complement that helps to fill up the state. I think so. Has our city, then, Adeimantus, reached its full growth and is it complete? Perhaps. Where, then, can justice and injustice be found in it? And along with which of the constituents that we have considered does it come into the state?"
371d,"and exchange money for goods with those who wish to sell, and goods for money with as many as desire to buy."
371e,"are not altogether worthy of our fellowship, but whose strength of body is sufficient for toil; so they, selling the use of this strength and calling the price wages, are designated, I believe, wage-earners, are they not?"
372a,"I cannot conceive, Socrates, he said, unless it be in some need that those very constituents have of one another. Perhaps that is a good suggestion, said I; we must examine it and not hold back. First of all, then, let us consider what will be the manner of life of men thus provided. Will they not make bread and wine and garments and shoes? And they will build themselves houses and carry on their work in summer for the most part unclad and unshod and in winter clothed and   shod sufficiently? And for their nourishment they will provide meal from their barley and flour from their wheat, and kneading and cooking these they will serve noble cakes and loaves on some arrangement of reeds or clean leaves, and, reclined on rustic beds strewn with bryony and myrtle, they will feast with their children, drinking of their wine thereto, garlanded and singing hymns to the gods in pleasant fellowship, not begetting offspring beyond their means   lest they fall into poverty or war?
Here Glaucon broke in: No relishes apparently, he said, for the men you describe as feasting. True said I; I forgot that they will also have relishes—salt, of course, and olives and cheese and onions and greens, the sort of things they boil in the country, they will boil up together. But for dessert we will serve them figs and chickpeas and beans,   and they will toast myrtle-berries and acorns before the fire, washing them down with moderate potations and so, living in peace and health, they will probably die in old age and hand on a like life to their offspring. And he said, If you were founding a city of pigs, Socrates, what other fodder than this would you provide? Why, what would you have, Glaucon? said I. What is customary, he replied; They must recline on couches, I presume, if they are not to be uncomfortable,   and dine from tables and have made dishes and sweetmeats such as are now in use. Good, said I, I understand. It is not merely the origin of a city, it seems, that we are considering but the origin of a luxurious city. Perhaps that isn’t such a bad suggestion, either. For by observation of such a city it may be we could discern the origin of justice and injustice in states. The true state I believe to be the one we have described—the healthy state, as it were. But if it is your pleasure that we contemplate also a fevered state, there is nothing to hinder."
372b,"shod sufficiently? And for their nourishment they will provide meal from their barley and flour from their wheat, and kneading and cooking these they will serve noble cakes and loaves on some arrangement of reeds or clean leaves, and, reclined on rustic beds strewn with bryony and myrtle, they will feast with their children, drinking of their wine thereto, garlanded and singing hymns to the gods in pleasant fellowship, not begetting offspring beyond their means"
372c,lest they fall into poverty or war?
372d,"and they will toast myrtle-berries and acorns before the fire, washing them down with moderate potations and so, living in peace and health, they will probably die in old age and hand on a like life to their offspring."
372e,and dine from tables and have made dishes and sweetmeats such as are now in use.
373a,"For there are some, it appears, who will not be contented with this sort of fare or with this way of life; but couches will have to be added thereto and tables and other furniture, yes, and relishes and myrrh and incense and girls and cakes—all sorts of all of them. And the requirements we first mentioned, houses and garments and shoes, will no longer be confined to necessities, but we must set painting to work and embroidery, and procure gold and ivory and similar adornments, must we not?"
373b,"Yes, he said. Then we shall have to enlarge the city again. For that healthy state is no longer sufficient, but we must proceed to swell out its bulk and fill it up with a multitude of things that exceed the requirements of necessity in states, as, for example, the entire class of huntsmen, and the imitators, many of them occupied with figures and colors and many with music—the poets and their assistants, rhapsodists, actors, chorus-dancers, contractors—and   the manufacturers of all kinds of articles, especially those that have to do with women’s adornment. And so we shall also want more servitors. Don’t you think that we shall need tutors, nurses wet and dry, beauty-shop ladies, barbers and yet again cooks and chefs? And we shall have need, further, of swineherds; there were none of these creatures in our former city, for we had no need of them, but in this city there will be this further need; and we shall also require other cattle in great numbers if they are to be eaten,  shall we not? Yes. Doctors, too, are something whose services we shall be much more likely to require if we live thus than as before? Much.
And the territory, I presume, that was then sufficient to feed the then population, from being adequate will become too small. Is that so or not? It is. Then we shall have to cut out a cantle of our neighbor’s land if we are to have enough for pasture and ploughing, and they in turn of ours if they too abandon themselves to the unlimited acquisition of wealth,   disregarding the limit set by our necessary wants. Inevitably, Socrates. We shall go to war as the next step, Glaucon—or what will happen? What you say, he said. And we are not yet to speak, said I, of any evil or good effect of war, but only to affirm that we have further discovered the origin of war, namely, from those things from which the greatest disasters, public and private, come to states when they come. Certainly."
373c,"the manufacturers of all kinds of articles, especially those that have to do with women’s adornment. And so we shall also want more servitors. Don’t you think that we shall need tutors, nurses wet and dry, beauty-shop ladies, barbers and yet again cooks and chefs? And we shall have need, further, of swineherds; there were none of these creatures in our former city, for we had no need of them, but in this city there will be this further need; and we shall also require other cattle in great numbers if they are to be eaten,"
373d,shall we not?
373e,disregarding the limit set by our necessary wants.
374a,"by no small increment, but by a whole army, that will march forth and fight it out with assailants in defence of all our wealth and the luxuries we have just described."
374b,"don’t you think that the business of fighting is an art and a profession? It is indeed, he said. Should our concern be greater, then, for the cobbler’s art than for the art of war? By no means. Can we suppose, then, that while we were at pains to prevent the cobbler from attempting to be at the same time a farmer, a weaver, or a builder instead of just a cobbler, to the end that we might have the cobbler’s business well done, and similarly assigned to each and every one man one occupation, for which he was fit and naturally adapted and at which he was to work all his days,  at leisure from other pursuits and not letting slip the right moments for doing the work well, and that yet we are in doubt whether the right accomplishment of the business of war is not of supreme moment? Is it so easy that a man who is cultivating the soil will be at the same time a soldier and one who is practising cobbling or any other trade, though no man in the world could make himself a competent expert at draughts or the dice who did not practise that and nothing else from childhood but treated it as an occasional business? And are we to believe that a man who   takes in hand a shield or any other instrument of war springs up on that very day a competent combatant in heavy armor or in any other form of warfare—though no other tool will make a man be an artist or an athlete by his taking it in hand, nor will it be of any service to those who have neither acquired the science of it nor sufficiently practised themselves in its use? Great indeed, he said, would be the value of tools in that case.
Then, said I, in the same degree that the task of our guardians is the greatest of all,   it would require more leisure than any other business and the greatest science and training. I think so, said he. Does it not also require a nature adapted to that very pursuit? Of course. It becomes our task, then, it seems, if we are able, to select which and what kind of natures are suited for the guardianship of a state. Yes, ours. Upon my word, said I, it is no light task that we have taken upon ourselves. But we must not faint  so far as our strength allows."
374c,"at leisure from other pursuits and not letting slip the right moments for doing the work well, and that yet we are in doubt whether the right accomplishment of the business of war is not of supreme moment? Is it so easy that a man who is cultivating the soil will be at the same time a soldier and one who is practising cobbling or any other trade, though no man in the world could make himself a competent expert at draughts or the dice who did not practise that and nothing else from childhood but treated it as an occasional business? And are we to believe that a man who"
374d,"takes in hand a shield or any other instrument of war springs up on that very day a competent combatant in heavy armor or in any other form of warfare—though no other tool will make a man be an artist or an athlete by his taking it in hand, nor will it be of any service to those who have neither acquired the science of it nor sufficiently practised themselves in its use?"
374e,it would require more leisure than any other business and the greatest science and training.
375a,so far as our strength allows.
375b,"anything else? Have you never observed what an irresistible and invincible thing is spirit, the presence of which makes every soul in the face of everything fearless and unconquerable?"
