section,text
454a,"is the power of the art of contradiction! Why so? Because, said I, many appear to me to fall into it even against their wills, and to suppose that they are not wrangling but arguing, owing to their inability to apply the proper divisions and distinctions to the subject under consideration. They pursue purely verbal oppositions, practising eristic, not dialectic on one another. Yes, this does happen to many, he said; but does this observation apply to us too at present?"
454b,"Absolutely, said I; at any rate I am afraid that we are unawares slipping into contentiousness. In what way? The principle that natures not the same ought not to share in the same pursuits we are following up most manfully and eristically in the literal and verbal sense but we did not delay to consider at all what particular kind of diversity and identity of nature we had in mind and with reference to what we were trying to define it when we assigned different pursuits to different natures and the same to the same. No, we didn’t consider that, he said."
454c,"Wherefore, by the same token, I said, we might ask ourselves whether the natures of bald and long-haired men are the same and not, rather, contrary. And, after agreeing that they were opposed, we might, if the bald cobbled, forbid the long-haired to do so, or vice versa. That would be ridiculous, he said. Would it be so, said I, for any other reason than that we did not then posit likeness and difference of nature in any and every sense, but were paying heed solely to the kind of diversity  and homogeneity that was pertinent to the pursuits themselves? We meant, for example, that a man and a woman who have a physician’s mind have the same nature. Don’t you think so? I do. But that a man physician and a man carpenter have different natures? Certainly, I suppose.
Similarly, then, said I, if it appears that the male and the female sex have distinct qualifications for any arts or pursuits, we shall affirm that they ought to be assigned respectively to each. But if it appears that they differ only in just this respect that the female bears  and the male begets, we shall say that no proof has yet been produced that the woman differs from the man for our purposes, but we shall continue to think that our guardians and their wives ought to follow the same pursuits. And rightly, said he."
454d,and homogeneity that was pertinent to the pursuits themselves?
454e,"and the male begets, we shall say that no proof has yet been produced that the woman differs from the man for our purposes, but we shall continue to think that our guardians and their wives ought to follow the same pursuits."
455a,precisely for what art or pursuit concerned with the conduct of a state the woman’s nature differs from the man’s?
455b,if we may perhaps prove able to make it plain to him that there is no pursuit connected with the administration of a state that is peculiar to woman?
455c,"while, for the other, the body was a hindrance? Were there any other points than these by which you distinguish the well endowed man in every subject and the poorly endowed?"
455d,"and the boiling pot, whereon the sex plumes itself and wherein its defeat will expose it to most laughter?"
455e,yet for all the woman is weaker than the man.
456a,and warlike and another unwarlike and averse to gymnastics?
456b,"Women of this kind, then, must be selected to cohabit with men of this kind and to serve with them as guardians since they are capable of it and akin by nature. By all means. And to the same natures must we not assign the same pursuits? The same. We come round, then, to our previous statement, and agree that it does not run counter to nature to assign music and gymnastics to the wives of the guardians."
456c,"By all means. Our legislation, then, was not impracticable or utopian, since the law we proposed accorded with nature. Rather, the other way of doing things, prevalent today, proves, as it seems, unnatural. Apparently. The object of our inquiry was the possibility and the desirability of what we were proposing. It was. That it is possible has been admitted. Yes. The next point to be agreed upon is that it is the best way. Obviously. For the production of a guardian, then, education will not be one thing for our men and another for our women, especially since  the nature which we hand over to it is the same. There will be no difference. How are you minded, now, in this matter? In what? In the matter of supposing some men to be better and some worse, or do you think them all alike? By no means. In the city, then, that we are founding, which do you think will prove the better men, the guardians receiving the education which we have described or the cobblers educated by the art of cobbling? An absurd question, he said."
456d,the nature which we hand over to it is the same.
456e,"I understand, said I; and are not these the best of all the citizens? By far. And will not these women be the best of all the women? They, too, by far. Is there anything better for a state than the generation in it of the best possible women and men? There is not."
457a,applied as we described will effect.
457b,"because of their weakness as a class. But the man who ridicules unclad women, exercising because it is best that they should, plucks the unripe fruit of laughter and does not know, it appears, the end of his laughter nor what he would be at. For the fairest thing that is said or ever will be said is this, that the helpful is fair and the harmful foul."
457c,"and have not been quite swept away by it in ordaining that our guardians and female guardians must have all pursuits in common, but that in some sort the argument concurs with itself in the assurance that what it proposes is both possible and beneficial."
457d,"and that none shall cohabit with any privately; and that the children shall be common, and that no parent shall know its own offspring nor any child its parent."
457e,would be the chief topic of contention.
458a,"Permit me to take a holiday, just as men of lazy minds are wont to feast themselves on their own thoughts when they walk alone. Such persons, without waiting to discover how their desires may be realized, dismiss that topic to save themselves the labor of deliberating about possibilities and impossibilities, assume their wish fulfilled, and proceed to work out the details in imagination, and take pleasure in portraying what they will do when it is realized, thus making still more idle a mind that is idle without that. I too now succumb to this weakness"
458b,"and desire to postpone and examine later the question of feasibility, but will at present assume that, and will, with your permission, inquire how the rulers will work out the details in practice, and try to show that nothing could be more beneficial to the state and its guardians than the effective operation of our plan. This is what I would try to consider first together with you, and thereafter the other topic, if you allow it."
458c,"if they are to deserve that name, and their helpers likewise, will, the one, be willing to accept orders, and the other, to give them, in some things obeying our laws, and imitating them in others which we leave to their discretion."
458d,"will dwell together, and being commingled in gymnastics and in all their life and education, will be conducted by innate necessity to sexual union. Is not what I say a necessary consequence?"
458e,in anything else they do would be an unhallowed thing in a happy state and the rulers will not suffer it.
459a,"By all means. How, then, would the greatest benefit result? Tell me this, Glaucon. I see that you have in your house hunting-dogs and a number of pedigree cocks. Have you ever considered something about their unions and procreations? What? he said. In the first place, I said, among these themselves, although they are a select breed, do not some prove better than the rest? They do. Do you then breed from all indiscriminately, or are you careful to breed from the best?"
459b,"From the best. And, again, do you breed from the youngest or the oldest, or, so far as may be, from those in their prime? From those in their prime. And if they are not thus bred, you expect, do you not, that your birds and hounds will greatly degenerate? I do, he said. And what of horses and other animals? I said; is it otherwise with them? It would be strange if it were, said he. Gracious, said I, dear friend, how imperative, then, is our need of the highest skill in our rulers, if the principle holds also for mankind."
459c,"Well, it does, he said, but what of it? This, said I, that they will have to employ many of those drugs of which we were speaking. We thought that an inferior physician sufficed for bodies that do not need drugs but yield to diet and regimen. But when it is necessary to prescribe drugs we know that a more enterprising and venturesome physician is required. True; but what is the pertinency? This, said I: it seems likely that our rulers will have to make considerable use of falsehood and deception   for the benefit of their subjects. We said, I believe, that the use of that sort of thing was in the category of medicine. And that was right, he said. In our marriages, then, and the procreation of children, it seems there will be no slight need of this kind of right. How so? It follows from our former admissions, I said, that the best men must cohabit with the best women in as many cases as possible and the worst with the worst in the fewest,   and that the offspring of the one must be reared and that of the other not, if the flock is to be as perfect as possible. And the way in which all this is brought to pass must be unknown to any but the rulers, if, again, the herd of guardians is to be as free as possible from dissension. Most true, he said."
459d,"for the benefit of their subjects. We said, I believe, that the use of that sort of thing was in the category of medicine."
459e,"and that the offspring of the one must be reared and that of the other not, if the flock is to be as perfect as possible. And the way in which all this is brought to pass must be unknown to any but the rulers, if, again, the herd of guardians is to be as free as possible from dissension."
460a,"suitable to the marriages that then take place. But the number of the marriages we will leave to the discretion of the rulers, that they may keep the number of the citizens as nearly as may be the same, taking into account wars and diseases and all such considerations, and that, so far as possible, our city may not grow too great or too small."
460b,"And on the young men, surely, who excel in war and other pursuits we must bestow honors and prizes, and, in particular, the opportunity of more frequent intercourse with the women, which will at the same time be a plausible pretext for having them beget as many of the children as possible. Right. And the children thus born will be taken over by the officials appointed for this, men or women or both, since, I take it, the official posts too are common to women and men.  The offspring of the good, I suppose, they will take to the pen or créche, to certain nurses who live apart in a quarter of the city, but the offspring of the inferior, and any of those of the other sort who are born defective, they will properly dispose of in secret, so that no one will know what has become of them. That is the condition, he said, of preserving the purity of the guardians’ breed. They will also supervise the nursing of the children, conducting the mothers to the pen when their breasts are full, but employing every device  to prevent anyone from recognizing her own infant. And they will provide others who have milk if the mothers are insufficient. But they will take care that the mothers themselves shall not suckle too long, and the trouble of wakeful nights and similar burdens they will devolve upon the nurses, wet and dry. You are making maternity a soft job for the women of the guardians. It ought to be, said I, but let us pursue our design. We said that the offspring should come from parents in their prime."
460c,"The offspring of the good, I suppose, they will take to the pen or créche, to certain nurses who live apart in a quarter of the city, but the offspring of the inferior, and any of those of the other sort who are born defective, they will properly dispose of in secret, so that no one will know what has become of them."
460d,"to prevent anyone from recognizing her own infant. And they will provide others who have milk if the mothers are insufficient. But they will take care that the mothers themselves shall not suckle too long, and the trouble of wakeful nights and similar burdens they will devolve upon the nurses, wet and dry."
460e,"True. Do you agree that the period of the prime may be fairly estimated at twenty years for a woman and thirty for a man? How do you reckon it? he said. The women, I said, beginning at the age of twenty, shall bear for the state to the age of forty, and the man shall beget for the state from the time he passes his prime in swiftness in running to the age of fifty-five."
461a,"That is, he said, the maturity and prime for both of body and mind. Then, if anyone older or younger than the prescribed age meddles with procreation for the state, we shall say that his error is an impiety and an injustice, since he is begetting for the city a child whose birth, if it escapes discovery, will not be attended by the sacrifices and the prayers which the priests and priestesses and the entire city prefer at the ceremonial marriages, that ever better offspring may spring from good sires and from fathers helpful to the state  sons more helpful still. But this child will be born in darkness and conceived in foul incontinence. Right, he said. And the same rule will apply, I said, if any of those still within the age of procreation goes in to a woman of that age with whom the ruler has not paired him. We shall say that he is imposing on the state a base-born, uncertified, and unhallowed child. Most rightly, he said. But when, I take it, the men and the women have passed the age of lawful procreation, we shall leave the men free to form such relations   with whomsoever they please, except daughter and mother and their direct descendants and ascendants, and likewise the women, save with son and father, and so on, first admonishing them preferably not even to bring to light anything whatever thus conceived, but if they are unable to prevent a birth to dispose of it on the understanding that we cannot rear such an offspring. All that sounds reasonable, he said; but how are they to distinguish one another’s fathers and daughters,  and the other degrees of kin that you have just mentioned? They won’t, said I, except that a man will call all male offspring born in the tenth and in the seventh month after he became a bridegroom his sons, and all female, daughters, and they will call him father. And, similarly, he will call their offspring his grandchildren and they will call his group grandfathers and grandmothers. And all children born in the period in which their fathers and mothers were procreating will regard one another as brothers and sisters.  This will suffice for the prohibitions of intercourse of which we just now spoke. But the law will allow brothers and sisters to cohabit if the lot so falls out and the Delphic oracle approves. Quite right, said he. 
This, then, Glaucon, is the manner of the community of wives and children among the guardians. That it is consistent with the rest of our polity and by far the best way is the next point that we must get confirmed  by the argument. Is not that so?"
461b,sons more helpful still. But this child will be born in darkness and conceived in foul incontinence.
461c,"with whomsoever they please, except daughter and mother and their direct descendants and ascendants, and likewise the women, save with son and father, and so on, first admonishing them preferably not even to bring to light anything whatever thus conceived, but if they are unable to prevent a birth to dispose of it on the understanding that we cannot rear such an offspring."
461d,and the other degrees of kin that you have just mentioned?
461e,This will suffice for the prohibitions of intercourse of which we just now spoke. But the law will allow brothers and sisters to cohabit if the lot so falls out and the Delphic oracle approves.
462a,by the argument. Is not that so?
462b,"and makes it many instead of one, or a greater good than that which binds it together and makes it one?"
462c,to the city and its inhabitants?
462d,"with the dominant part is made aware, and all of it feels the pain as a whole, though it is a part that suffers, and that is how we come to say that the man has a pain in his finger. And for any other member of the man the same statement holds, alike for a part that labors in pain or is eased by pleasure."
462e,"then, I presume, that, when anyone of the citizens suffers aught of good or evil, will be most likely to speak of the part that suffers as its own and will share the pleasure or the pain as a whole."
463a,"there are to be found in other cities rulers and the people as in it, are there not?"
463b,what do they call their rulers?
463c,his co-guardian as an outsider?
463d,"will it be merely the names of this kinship that you have prescribed for them or must all their actions conform to the names in all customary observance toward fathers and in awe and care and obedience for parents, if they look for the favor of either gods or men, since any other behaviour would be neither just nor pious? Shall these be the unanimous oracular voices that they hear from all the people, or shall some other kind of teaching beset the ears of your children from their birth, both concerning what is due to those who are pointed out as their fathers"
463e,and to their other kin?
464a,"And did we not say that this conviction and way of speech brings with it a community in pleasures and pains? And rightly, too. Then these citizens, above all others, will have one and the same thing in common which they will name mine, and by virtue of this communion they will have their pleasures and pains in common. Quite so. And is not the cause of this, besides the general constitution of the state, the community of wives and children among the guardians? It will certainly be the chief cause, he said."
464b,"But we further agreed that this unity is the greatest blessing for a state, and we compared a well governed state to the human body in its relation to the pleasure and pain of its parts. And we were right in so agreeing. Then it is the greatest blessing for a state of which the community of women and children among the helpers has been shown to be the cause. Quite so, he said. And this is consistent with what we said before. For we said, I believe, that these helpers must not possess houses of their own or   land or any other property, but that they should receive from the other citizens for their support the wage of their guardianship and all spend it in common. That was the condition of their being true guardians. Right, he said. Is it not true, then, as I am trying to say, that those former and these present prescriptions tend to make them still more truly guardians and prevent them from distracting the city by referring mine not to the same but to different things, one man dragging off to his own house anything he is able to acquire apart from the rest,  and another doing the same to his own separate house, and having women and children apart, thus introducing into the state the pleasures and pains of individuals? They should all rather, we said, share one conviction about their own, tend to one goal, and so far as practicable have one experience of pleasure and pain. By all means, he said. Then will not law-suits and accusations against one another vanish, one may say, from among them, because they have nothing in private possession but their bodies, but all else in common?   So that we can count on their being free from the dissensions that arise among men from the possession of property, children, and kin. They will necessarily be quit of these, he said. And again, there could not rightly arise among them any law-suit for assault or bodily injury. For as between age-fellows we shall say that self-defence is honorable and just, thereby compelling them to keep their bodies in condition. Right, he said."
464c,"land or any other property, but that they should receive from the other citizens for their support the wage of their guardianship and all spend it in common. That was the condition of their being true guardians."
464d,"and another doing the same to his own separate house, and having women and children apart, thus introducing into the state the pleasures and pains of individuals? They should all rather, we said, share one conviction about their own, tend to one goal, and so far as practicable have one experience of pleasure and pain."
464e,"So that we can count on their being free from the dissensions that arise among men from the possession of property, children, and kin."
465a,"And there will be the further advantage in such a law that an angry man, satisfying his anger in such wise, would be less likely to carry the quarrel to further extremes. Assuredly. As for an older man, he will always have the charge of ruling and chastising the younger. Obviously. Again, it is plain that the young man, except by command of the rulers, will probably not do violence to an elder or strike him, or, I take it, dishonor him in any other way. Two guardians sufficient to prevent that   there are, fear and awe, awe restraining him from laying hands on one who may be his parent, and fear in that the others will rush to the aid of the sufferer, some as sons, some as brothers, some as fathers. That is the way it works out, he said. Then in all cases the laws will leave these men to dwell in peace together. Great peace. And if these are free from dissensions among themselves, there is no fear that the rest of the city will ever start faction against them or with one another. No, there is not."
465b,"there are, fear and awe, awe restraining him from laying hands on one who may be his parent, and fear in that the others will rush to the aid of the sufferer, some as sons, some as brothers, some as fathers."
465c,"But I hesitate, so unseemly are they, even to mention the pettiest troubles of which they would be rid, the flatterings of the rich, the embarrassments and pains of the poor in the bringing-up of their children and the procuring of money for the necessities of life for their households, the borrowings, the repudiations, all the devices with which they acquire what they deposit with wives and servitors to husband, and all the indignities that they endure in such matters, which are obvious and   ignoble and not deserving of mention. Even a blind man can see these, he said. 
From all these, then, they will be finally free, and they will live a happier life than that men count most happy, the life of the victors at Olympia. How so? The things for which those are felicitated are a small part of what is secured for these. Their victory is fairer and their public support more complete. For the prize of victory that they win is the salvation of the entire state, the fillet that binds their brows is the public support of themselves and their children—  they receive honor from the city while they live and when they die a worthy burial. A fair guerdon, indeed, he said."
465d,ignoble and not deserving of mention.
465e,they receive honor from the city while they live and when they die a worthy burial.
466a,"since, though it was in their power to have everything of the citizens, they had nothing, and we, I believe, replied that this was a consideration to which we would return if occasion offered, but that at present we were making our guardians guardians and the city as a whole as happy as possible, and that we were not modelling our ideal of happiness with reference to any one class?"
466b,need we compare it with the life of cobblers and other craftsmen and farmers?
466c,"everything in the city for himself, then he will find out that Hesiod was indeed wise, who said that the half was in some sort more than the whole. Hes. WD 40"
466d,"and have all things in every way, so far as possible, in common, and that so doing they will do what is for the best and nothing that is contrary to female human nature in comparison with male or to their natural fellowship with one another."
466e,"the manner in which they will conduct them is too obvious for discussion. How so, said he. It is obvious that they will march out together, and, what is more, will conduct their children to war when they are sturdy, in order that, like the children of other craftsmen, they may observe the processes of which they must be masters in their maturity;"
467a,"they must assist and minister in all the business of war and serve their fathers and mothers. Or have you never noticed the practice in the arts, how for example the sons of potters look on as helpers a long time before they put their hands to the clay?"
467b,every creature will do better in the presence of its offspring?
467c,"Clearly. Do you think it makes a slight difference and not worth some risk whether men who are to be warriors do or do not observe war as boys? No, it makes a great difference for the purpose of which you speak. Starting, then, from this assumption that we are to make the boys spectators of war, we must further contrive security for them and all will be well, will it not? Yes. To begin with, then, said I, will not the fathers be, humanly speaking, not ignorant of war   and shrewd judges of which campaigns are hazardous and which not? Presumably, he said. They will take the boys with them to the one and avoid the others? Rightly. And for officers, I presume, said I, they will put in charge of them not those who are good for nothing else but men who by age and experience are qualified to serve at once as leaders and as caretakers of children. Yes, that would be the proper way. Still, we may object, it is the unexpected that happens to many in many cases. Yes, indeed. To provide against such chances, then, we must wing the children from the start so that if need arises they may fly away and escape."
467d,and shrewd judges of which campaigns are hazardous and which not?
467e,"What do you mean? he said. We must mount them when very young, said I, and first have them taught to ride, and then conduct them to the scene of war, not on mettlesome war-steeds, but on the swiftest and gentlest horses possible; for thus they will have the best view of their own future business and also, if need arises, will most securely escape to safety in the train of elder guides. I think you are right, he said."
468a,"But now what of the conduct of war? What should be the attitude of the soldiers to one another and the enemy? Am I right in my notions or not? Tell me what notions, he said. Anyone of them who deserts his post, or flings away his weapons, or is guilty of any similar act of cowardice, should be reduced to the artisan or farmer class, should he not? By all means. And anyone who is taken alive by the enemy we will make a present of to his captors, shall we not, to deal with their catch  as they please? Quite so. And don’t you agree that the one who wins the prize of valor and distinguishes himself shall first be crowned by his fellows in the campaign, by the lads and boys each in turn? I do. And be greeted with the right hand? That, too. But I presume you wouldn’t go as far as this? What? That he should kiss and be kissed by everyone? By all means, he said, and I add to the law the provision that during that  campaign none whom he wishes to kiss be allowed to refuse, so that if one is in love with anyone, male or female, he may be the more eager to win the prize. Excellent, said I, and we have already said that the opportunity of marriage will be more readily provided for the good man, and that he will be more frequently selected than the others for participation in that sort of thing, in order that as many children as possible may be born from such stock. We have, he replied. 
But, furthermore, we may cite Homer  too for the justice of honoring in such ways the valiant among our youth. For Homer says that Ajax, who had distinguished himself in the war, was honored with the long chine, assuming that the most fitting meed for a brave man in the prime of his youth is that from which both honor and strength will accrue to him. Most rightly, he said. We will then, said I, take Homer as our guide in this at least. We, too, at sacrifices and on other like occasions, will reward the good so far as they have proved themselves good with hymns and the other privileges of which we have just spoken,   and also with seats of honor and meat and full cups Hom. Il. 8.162, so as to combine physical training with honor for the good, both men and women. Nothing could be better, he said. Very well; and of those who die on campaign, if anyone’s death has been especially glorious, shall we not, to begin with, affirm that he belongs to the golden race? By all means."
468b,as they please?
468c,"campaign none whom he wishes to kiss be allowed to refuse, so that if one is in love with anyone, male or female, he may be the more eager to win the prize."
468d,"too for the justice of honoring in such ways the valiant among our youth. For Homer says that Ajax, who had distinguished himself in the war, was honored with the long chine, assuming that the most fitting meed for a brave man in the prime of his youth is that from which both honor and strength will accrue to him."
468e,"and also with seats of honor and meat and full cups Hom. Il. 8.162, so as to combine physical training with honor for the good, both men and women."
469a,"Hallowed spirits dwelling on earth, averters of evil, Guardians watchful and good of articulate-speaking mortals? Hes. WD 121"
469b,worship paid to spirits divine. And we will practice the same observance when any who have been adjudged exceptionally good in the ordinary course of life die of old age or otherwise.
469c,"to spare Greeks, foreseeing the danger of enslavement by the barbarians?"
469d,"not to advance on the living foe, as if they were doing something needful when poking about the dead? Has not this snatching at the spoils ere new destroyed many an army?"
469e,Do you see any difference between such conduct and that of the dogs who snarl at the stones that hit them but don’t touch the thrower?
470a,if we are at all concerned to preserve friendly relations with the other Greeks. Rather we shall fear that there is pollution in bringing such offerings to the temples from our kind unless in a case where the god bids otherwise.
470b,"said I, they ought to do neither, but confine themselves to taking away the annual harvest. Shall I tell you why? Do. In my opinion, just as we have the two terms, war and faction, so there are also two things, distinguished by two differentiae. The two things I mean are the friendly and kindred on the one hand and the alien and foreign on the other. Now the term employed for the hostility of the friendly is faction, and for that of the alien is war. What you say is in nothing beside the mark, he replied. Consider, then,   if this goes to the mark. I affirm that the Hellenic race is friendly to itself and akin, and foreign and alien to the barbarian. Rightly, he said. We shall then say that Greeks fight and wage war with barbarians, and barbarians with Greeks, and are enemies by nature, and that war is the fit name for this enmity and hatred. Greeks, however, we shall say, are still by nature the friends of Greeks when they act in this way, but that Greece is sick in that case and divided by faction,   and faction is the name we must give to that enmity. I will allow you that habit of speech, he said. Then observe, said I, that when anything of this sort occurs in faction, as the word is now used, and a state is divided against itself, if either party devastates the land and burns the houses of the other such factional strife is thought to be an accursed thing and neither party to be true patriots. Otherwise, they would never have endured thus to outrage their nurse and mother. But the moderate and reasonable thing is thought to be that the victors   shall take away the crops of the vanquished, but that their temper shall be that of men who expect to be reconciled and not always to wage war. That way of feeling, he said, is far less savage than the other. Well, then, said I, is not the city that you are founding to be a Greek city? It must be, he said. Will they then not be good and gentle? Indeed they will. And won’t they be philhellenes, lovers of Greeks, and will they not regard all Greece as their own and not renounce their part in the holy places common to all Greeks ? Most certainly."
470c,"if this goes to the mark. I affirm that the Hellenic race is friendly to itself and akin, and foreign and alien to the barbarian."
470d,and faction is the name we must give to that enmity.
470e,"shall take away the crops of the vanquished, but that their temper shall be that of men who expect to be reconciled and not always to wage war."
471a,who are their own people as a form of faction and refuse even to speak of it as war?
471b,"those, namely, who are to blame for the quarrel. And on all these considerations they will not be willing to lay waste the soil, since the majority are their friends, nor to destroy the houses, but will carry the conflict only to the point of compelling the guilty to do justice by the pressure of the suffering of the innocent."
471c,for our guardians that they are not to lay waste the land or burn the houses?
471d,"most successful in war because they would be least likely to desert one another, knowing and addressing each other by the names of brothers, fathers, sons. And if the females should also join in their campaigns, whether in the ranks or marshalled behind to intimidate the enemy, or as reserves in case of need, I recognize that all this too would make them irresistible. And at home, also, I observe all the benefits that you omit to mention. But, taking it for granted that I concede"
471e,"these and countless other advantages, consequent on the realization of this polity, don’t labor that point further; but let us at once proceed to try to convince ourselves of just this, that it is possible and how it is possible,"
472a,dismissing everything else.
472b,"you will be released by us from telling in what way the realization of this polity is possible. Speak on, then, and do not put us off."
472c,but shall conform in every way to the ideal? Or will it suffice us if he approximate to it as nearly as possible and partake of it more than others?
472d,in the sense that whosoever is likest them will have the allotment most like to theirs. Our purpose was not to demonstrate the possibility of the realization of these ideals.
472e,"as we say, trying to create in words the pattern of a good state?"
473a,"Is it possible for anything to be realized in deed as it is spoken in word, or is it the nature of things that action should partake of exact truth less than speech, even if some deny it? Do you admit it or not? I do, he said. Then don’t insist, said I, that I must exhibit as realized in action precisely what we expounded in words. But if we can discover how a state might be constituted most nearly answering to our description, you must say that we have discovered that possibility of realization which you demanded.  Will you not be content if you get this? I for my part would. And I too, he said. 
Next, it seems, we must try to discover and point out what it is that is now badly managed in our cities, and that prevents them from being so governed, and what is the smallest change that would bring a state to this manner of government, preferably a change in one thing, if not, then in two, and, failing that, the fewest possible in number and the slightest in potency."
473b,Will you not be content if you get this?
473c,"By all means, he said. There is one change, then, said I, which I think that we can show would bring about the desired transformation. It is not a slight or an easy thing but it is possible. What is that? said he. I am on the very verge, said I, of what we likened to the greatest wave of paradox. But say it I will, even if, to keep the figure, it is likely to wash us away on billows of laughter and scorn. Listen. I am all attention, he said. Unless, said I, either philosophers become kings  in our states or those whom we now call our kings and rulers take to the pursuit of philosophy seriously and adequately, and there is a conjunction of these two things, political power and philosophic intelligence, while the motley horde of the natures who at present pursue either apart from the other are compulsorily excluded, there can be no cessation of troubles, dear Glaucon, for our states, nor, I fancy, for the human race either. Nor, until this happens, will this constitution which we have been expounding in theory   ever be put into practice within the limits of possibility and see the light of the sun. But this is the thing that has made me so long shrink from speaking out, because I saw that it would be a very paradoxical saying. For it is not easy to see that there is no other way of happiness either for private or public life."
473d,"in our states or those whom we now call our kings and rulers take to the pursuit of philosophy seriously and adequately, and there is a conjunction of these two things, political power and philosophic intelligence, while the motley horde of the natures who at present pursue either apart from the other are compulsorily excluded, there can be no cessation of troubles, dear Glaucon, for our states, nor, I fancy, for the human race either. Nor, until this happens, will this constitution which we have been expounding in theory"
473e,"ever be put into practice within the limits of possibility and see the light of the sun. But this is the thing that has made me so long shrink from speaking out, because I saw that it would be a very paradoxical saying. For it is not easy to see that there is no other way of happiness either for private or public life."
