section,text
454d,"ἐφυλάττομεν τὸ πρὸς αὐτὰ τεῖνον τὰ ἐπιτηδεύματα; οἷον ἰατρικὸν μὲν καὶ ἰατρικὴν τὴν ψυχὴν ὄντα τὴν αὐτὴν φύσιν ἔχειν ἐλέγομεν· ἢ οὐκ οἴει;
ἔγωγε.
ἰατρικὸν δέ γε καὶ τεκτονικὸν ἄλλην;
πάντως που.
οὐκοῦν, ἦν δʼ ἐγώ, καὶ τὸ τῶν ἀνδρῶν καὶ τὸ τῶν γυναικῶν γένος, ἐὰν μὲν πρὸς τέχνην τινὰ ἢ ἄλλο ἐπιτήδευμα διαφέρον φαίνηται, τοῦτο δὴ φήσομεν ἑκατέρῳ δεῖν ἀποδιδόναι· ἐὰν δʼ αὐτῷ τούτῳ φαίνηται διαφέρειν, τῷ τὸ μὲν θῆλυ τίκτειν,"
454e,"τὸ δὲ ἄρρεν ὀχεύειν, οὐδέν τί πω φήσομεν μᾶλλον ἀποδεδεῖχθαι ὡς πρὸς ὃ ἡμεῖς λέγομεν διαφέρει γυνὴ ἀνδρός, ἀλλʼ ἔτι οἰησόμεθα δεῖν τὰ αὐτὰ ἐπιτηδεύειν τούς τε φύλακας ἡμῖν καὶ τὰς γυναῖκας αὐτῶν.
καὶ ὀρθῶς γʼ, ἔφη."
455a,"τοῦτο αὐτὸ διδάσκειν ἡμᾶς, πρὸς τίνα τέχνην ἢ τί ἐπιτήδευμα τῶν περὶ πόλεως κατασκευὴν οὐχ ἡ αὐτὴ ἀλλὰ ἑτέρα φύσις γυναικός τε καὶ ἀνδρός;
δίκαιον γοῦν.
τάχα τοίνυν ἄν, ὅπερ σὺ ὀλίγον πρότερον ἔλεγες, εἴποι ἂν καὶ ἄλλος, ὅτι ἐν μὲν τῷ παραχρῆμα ἱκανῶς εἰπεῖν οὐ ῥᾴδιον, ἐπισκεψαμένῳ δὲ οὐδὲν χαλεπόν.
εἴποι γὰρ ἄν.
βούλει οὖν δεώμεθα τοῦ τὰ τοιαῦτα ἀντιλέγοντος ἀκολουθῆσαι"
455b,"ἡμῖν, ἐάν πως ἡμεῖς ἐκείνῳ ἐνδειξώμεθα ὅτι οὐδέν ἐστιν ἐπιτήδευμα ἴδιον γυναικὶ πρὸς διοίκησιν πόλεως;
πάνυ γε.
ἴθι δή, φήσομεν πρὸς αὐτόν, ἀποκρίνου· ἆρα οὕτως ἔλεγες τὸν μὲν εὐφυῆ πρός τι εἶναι, τὸν δὲ ἀφυῆ, ἐν ᾧ ὁ μὲν ῥᾳδίως τι μανθάνοι, ὁ δὲ χαλεπῶς; καὶ ὁ μὲν ἀπὸ βραχείας μαθήσεως ἐπὶ πολὺ εὑρετικὸς εἴη οὗ ἔμαθεν, ὁ δὲ πολλῆς μαθήσεως τυχὼν καὶ μελέτης μηδʼ ἃ ἔμαθε σῴζοιτο; καὶ τῷ μὲν τὰ τοῦ σώματος ἱκανῶς ὑπηρετοῖ τῇ διανοίᾳ, τῷ"
455c,"δὲ ἐναντιοῖτο; ἆρʼ ἄλλα ἄττα ἐστὶν ἢ ταῦτα, οἷς τὸν εὐφυῆ πρὸς ἕκαστα καὶ τὸν μὴ ὡρίζου;
οὐδείς, ἦ δʼ ὅς, ἄλλα φήσει.
οἶσθά τι οὖν ὑπὸ ἀνθρώπων μελετώμενον, ἐν ᾧ οὐ πάντα ταῦτα τὸ τῶν ἀνδρῶν γένος διαφερόντως ἔχει ἢ τὸ τῶν γυναικῶν; ἢ μακρολογῶμεν τήν τε ὑφαντικὴν λέγοντες καὶ τὴν τῶν ποπάνων τε καὶ ἑψημάτων θεραπείαν, ἐν οἷς δή τι δοκεῖ τὸ γυναικεῖον γένος εἶναι, οὗ καὶ καταγελαστότατόν"
455d,"ἐστι πάντων ἡττώμενον;
ἀληθῆ, ἔφη, λέγεις, ὅτι πολὺ κρατεῖται ἐν ἅπασιν ὡς ἔπος εἰπεῖν τὸ γένος τοῦ γένους. γυναῖκες μέντοι πολλαὶ πολλῶν ἀνδρῶν βελτίους εἰς πολλά· τὸ δὲ ὅλον ἔχει ὡς σὺ λέγεις.
οὐδὲν ἄρα ἐστίν, ὦ φίλε, ἐπιτήδευμα τῶν πόλιν διοικούντων γυναικὸς διότι γυνή, οὐδʼ ἀνδρὸς διότι ἀνήρ, ἀλλʼ ὁμοίως διεσπαρμέναι αἱ φύσεις ἐν ἀμφοῖν τοῖν ζῴοιν, καὶ πάντων μὲν μετέχει γυνὴ ἐπιτηδευμάτων κατὰ"
455e,"φύσιν, πάντων δὲ ἀνήρ, ἐπὶ πᾶσι δὲ ἀσθενέστερον γυνὴ ἀνδρός.
πάνυ γε.
ἦ οὖν ἀνδράσι πάντα προστάξομεν, γυναικὶ δʼ οὐδέν;
καὶ πῶς;
ἀλλʼ ἔστι γὰρ οἶμαι, ὡς φήσομεν, καὶ γυνὴ ἰατρική, ἡ δʼ οὔ, καὶ μουσική, ἡ δʼ ἄμουσος φύσει.
τί μήν;"
456a,"καὶ γυμναστικὴ δʼ ἄρα οὔ, οὐδὲ πολεμική, ἡ δὲ ἀπόλεμος καὶ οὐ φιλογυμναστική;
οἶμαι ἔγωγε.
τί δέ; φιλόσοφός τε καὶ μισόσοφος; καὶ θυμοειδής, ἡ δʼ ἄθυμός ἐστι;
καὶ ταῦτα.
ἔστιν ἄρα καὶ φυλακικὴ γυνή, ἡ δʼ οὔ. ἢ οὐ τοιαύτην καὶ τῶν ἀνδρῶν τῶν φυλακικῶν φύσιν ἐξελεξάμεθα;
τοιαύτην μὲν οὖν.
καὶ γυναικὸς ἄρα καὶ ἀνδρὸς ἡ αὐτὴ φύσις εἰς φυλακὴν πόλεως, πλὴν ὅσα ἀσθενεστέρα, ἡ δὲ ἰσχυροτέρα ἐστίν.
φαίνεται."
456b,"καὶ γυναῖκες ἄρα αἱ τοιαῦται τοῖς τοιούτοις ἀνδράσιν ἐκλεκτέαι συνοικεῖν τε καὶ συμφυλάττειν, ἐπείπερ εἰσὶν ἱκαναὶ καὶ συγγενεῖς αὐτοῖς τὴν φύσιν.
πάνυ γε.
τὰ δʼ ἐπιτηδεύματα οὐ τὰ αὐτὰ ἀποδοτέα ταῖς αὐταῖς φύσεσιν;
τὰ αὐτά.
ἥκομεν ἄρα εἰς τὰ πρότερα περιφερόμενοι, καὶ ὁμολογοῦμεν μὴ παρὰ φύσιν εἶναι ταῖς τῶν φυλάκων γυναιξὶ μουσικήν τε καὶ γυμναστικὴν ἀποδιδόναι.
παντάπασιν μὲν οὖν.
οὐκ ἄρα ἀδύνατά γε οὐδὲ εὐχαῖς ὅμοια ἐνομοθετοῦμεν,"
456c,"ἐπείπερ κατὰ φύσιν ἐτίθεμεν τὸν νόμον· ἀλλὰ τὰ νῦν παρὰ ταῦτα γιγνόμενα παρὰ φύσιν μᾶλλον, ὡς ἔοικε, γίγνεται.
ἔοικεν.
οὐκοῦν ἡ ἐπίσκεψις ἡμῖν ἦν εἰ δυνατά γε καὶ βέλτιστα λέγοιμεν;
ἦν γάρ.
καὶ ὅτι μὲν δὴ δυνατά, διωμολόγηται;
ναί.
ὅτι δὲ δὴ βέλτιστα, τὸ μετὰ τοῦτο δεῖ διομολογηθῆναι;
δῆλον.
οὐκοῦν πρός γε τὸ φυλακικὴν γυναῖκα γενέσθαι, οὐκ ἄλλη μὲν ἡμῖν ἄνδρας ποιήσει παιδεία, ἄλλη δὲ γυναῖκας, ἄλλως"
