section,text
421e,"ἐργάσεται καὶ τοὺς ὑεῖς ἢ ἄλλους οὓς ἂν διδάσκῃ χείρους δημιουργοὺς διδάξεται.
πῶς δʼ οὔ;
ὑπʼ ἀμφοτέρων δή, πενίας τε καὶ πλούτου, χείρω μὲν τὰ τῶν τεχνῶν ἔργα, χείρους δὲ αὐτοί.
φαίνεται.
ἕτερα δή, ὡς ἔοικε, τοῖς φύλαξιν ηὑρήκαμεν, ἃ παντὶ τρόπῳ φυλακτέον ὅπως μήποτε αὐτοὺς λήσει εἰς τὴν πόλιν παραδύντα.
τὰ ποῖα ταῦτα;"
422a,"πλοῦτός τε, ἦν δʼ ἐγώ, καὶ πενία· ὡς τοῦ μὲν τρυφὴν καὶ ἀργίαν καὶ νεωτερισμὸν ἐμποιοῦντος, τῆς δὲ ἀνελευθερίαν καὶ κακοεργίαν πρὸς τῷ νεωτερισμῷ.
πάνυ μὲν οὖν, ἔφη. τόδε μέντοι, ὦ Σώκρατες, σκόπει, πῶς ἡμῖν ἡ πόλις οἵα τʼ ἔσται πολεμεῖν, ἐπειδὰν χρήματα μὴ κεκτημένη ᾖ, ἄλλως τε κἂν πρὸς μεγάλην τε καὶ πλουσίαν ἀναγκασθῇ πολεμεῖν.
δῆλον, ἦν δʼ ἐγώ, ὅτι πρὸς μὲν μίαν χαλεπώτερον,"
422b,"πρὸς δὲ δύο τοιαύτας ῥᾷον.
πῶς εἶπες; ἦ δʼ ὅς.
πρῶτον μέν που, εἶπον, ἐὰν δέῃ μάχεσθαι, ἆρα οὐ πλουσίοις ἀνδράσι μαχοῦνται αὐτοὶ ὄντες πολέμου ἀθληταί;
ναὶ τοῦτό γε, ἔφη.
τί οὖν, ἦν δʼ ἐγώ, ὦ Ἀδείμαντε; εἷς πύκτης ὡς οἷόν τε κάλλιστα ἐπὶ τοῦτο παρεσκευασμένος δυοῖν μὴ πύκταιν, πλουσίοιν δὲ καὶ πιόνοιν, οὐκ ἂν δοκεῖ σοι ῥᾳδίως μάχεσθαι;
οὐκ ἂν ἴσως, ἔφη, ἅμα γε.
οὐδʼ εἰ ἐξείη, ἦν δʼ ἐγώ, ὑποφεύγοντι τὸν πρότερον ἀεὶ"
422c,"προσφερόμενον ἀναστρέφοντα κρούειν, καὶ τοῦτο ποιοῖ πολλάκις ἐν ἡλίῳ τε καὶ πνίγει; ἆρά γε οὐ καὶ πλείους χειρώσαιτʼ ἂν τοιούτους ὁ τοιοῦτος;
ἀμέλει, ἔφη, οὐδὲν ἂν γένοιτο θαυμαστόν.
ἀλλʼ οὐκ οἴει πυκτικῆς πλέον μετέχειν τοὺς πλουσίους ἐπιστήμῃ τε καὶ ἐμπειρίᾳ ἢ πολεμικῆς;
ἔγωγʼ, ἔφη.
ῥᾳδίως ἄρα ἡμῖν οἱ ἀθληταὶ ἐκ τῶν εἰκότων διπλασίοις τε καὶ τριπλασίοις αὑτῶν μαχοῦνται.
συγχωρήσομαί σοι, ἔφη· δοκεῖς γάρ μοι ὀρθῶς λέγειν."
422d,"τί δʼ ἂν πρεσβείαν πέμψαντες εἰς τὴν ἑτέραν πόλιν τἀληθῆ εἴπωσιν, ὅτι ἡμεῖς μὲν οὐδὲν χρυσίῳ οὐδʼ ἀργυρίῳ χρώμεθα, οὐδʼ ἡμῖν θέμις, ὑμῖν δέ· συμπολεμήσαντες οὖν μεθʼ ἡμῶν ἔχετε τὰ τῶν ἑτέρων; οἴει τινὰς ἀκούσαντας ταῦτα αἱρήσεσθαι κυσὶ πολεμεῖν στερεοῖς τε καὶ ἰσχνοῖς μᾶλλον ἢ μετὰ κυνῶν προβάτοις πίοσί τε καὶ ἁπαλοῖς;
οὔ μοι δοκεῖ. ἀλλʼ ἐὰν εἰς μίαν, ἔφη, πόλιν συναθροισθῇ"
422e,"τὰ τῶν ἄλλων χρήματα, ὅρα μὴ κίνδυνον φέρῃ τῇ μὴ πλουτούσῃ.
εὐδαίμων εἶ, ἦν δʼ ἐγώ, ὅτι οἴει ἄξιον εἶναι ἄλλην τινὰ προσειπεῖν πόλιν ἢ τὴν τοιαύτην οἵαν ἡμεῖς κατεσκευάζομεν.
ἀλλὰ τί μήν; ἔφη.
μειζόνως, ἦν δʼ ἐγώ, χρὴ προσαγορεύειν τὰς ἄλλας· ἑκάστη γὰρ αὐτῶν πόλεις εἰσὶ πάμπολλαι ἀλλʼ οὐ πόλις, τὸ τῶν παιζόντων."
423a,"ἡ μὲν πενήτων, ἡ δὲ πλουσίων· τούτων δʼ ἐν ἑκατέρᾳ πάνυ πολλαί, αἷς ἐὰν μὲν ὡς μιᾷ προσφέρῃ, παντὸς ἂν ἁμάρτοις, ἐὰν δὲ ὡς πολλαῖς, διδοὺς τὰ τῶν ἑτέρων τοῖς ἑτέροις χρήματά τε καὶ δυνάμεις ἢ καὶ αὐτούς, συμμάχοις μὲν ἀεὶ πολλοῖς χρήσῃ, πολεμίοις δʼ ὀλίγοις. καὶ ἕως ἂν ἡ πόλις σοι οἰκῇ σωφρόνως ὡς ἄρτι ἐτάχθη, μεγίστη ἔσται, οὐ τῷ εὐδοκιμεῖν λέγω, ἀλλʼ ὡς ἀληθῶς μεγίστη, καὶ ἐὰν μόνον ᾖ χιλίων τῶν προπολεμούντων· οὕτω γὰρ μεγάλην πόλιν μίαν οὐ ῥᾳδίως οὔτε ἐν Ἕλλησιν οὔτε ἐν βαρβάροις"
423b,"εὑρήσεις, δοκούσας δὲ πολλὰς καὶ πολλαπλασίας τῆς τηλικαύτης. ἢ ἄλλως οἴει;
οὐ μὰ τὸν Δίʼ, ἔφη.
οὐκοῦν, ἦν δʼ ἐγώ, οὗτος ἂν εἴη καὶ κάλλιστος ὅρος τοῖς ἡμετέροις ἄρχουσιν, ὅσην δεῖ τὸ μέγεθος τὴν πόλιν ποιεῖσθαι καὶ ἡλίκῃ οὔσῃ ὅσην χώραν ἀφορισαμένους τὴν ἄλλην χαίρειν ἐᾶν.
τίς, ἔφη, ὅρος;
οἶμαι μέν, ἦν δʼ ἐγώ, τόνδε· μέχρι οὗ ἂν ἐθέλῃ αὐξομένη εἶναι μία, μέχρι τούτου αὔξειν, πέρα δὲ μή."
423c,"καὶ καλῶς γʼ, ἔφη.
οὐκοῦν καὶ τοῦτο αὖ ἄλλο πρόσταγμα τοῖς φύλαξι προστάξομεν, φυλάττειν παντὶ τρόπῳ ὅπως μήτε σμικρὰ ἡ πόλις ἔσται μήτε μεγάλη δοκοῦσα, ἀλλά τις ἱκανὴ καὶ μία.
καὶ φαῦλόν γʼ, ἔφη, ἴσως αὐτοῖς προστάξομεν.
καὶ τούτου γε, ἦν δʼ ἐγώ, ἔτι φαυλότερον τόδε, οὗ καὶ ἐν τῷ πρόσθεν ἐπεμνήσθημεν λέγοντες ὡς δέοι, ἐάντε τῶν φυλάκων τις φαῦλος ἔκγονος γένηται, εἰς τοὺς ἄλλους"
423d,"αὐτὸν ἀποπέμπεσθαι, ἐάντʼ ἐκ τῶν ἄλλων σπουδαῖος, εἰς τοὺς φύλακας. τοῦτο δʼ ἐβούλετο δηλοῦν ὅτι καὶ τοὺς ἄλλους πολίτας, πρὸς ὅ τις πέφυκεν, πρὸς τοῦτο ἕνα πρὸς ἓν ἕκαστον ἔργον δεῖ κομίζειν, ὅπως ἂν ἓν τὸ αὑτοῦ ἐπιτηδεύων ἕκαστος μὴ πολλοὶ ἀλλʼ εἷς γίγνηται, καὶ οὕτω δὴ σύμπασα ἡ πόλις μία φύηται ἀλλὰ μὴ πολλαί.
ἔστι γάρ, ἔφη, τοῦτο ἐκείνου σμικρότερον.
οὔτοι, ἦν δʼ ἐγώ, ὦ ἀγαθὲ Ἀδείμαντε, ὡς δόξειεν ἄν τις, ταῦτα πολλὰ καὶ μεγάλα αὐτοῖς προστάττομεν ἀλλὰ"
423e,"πάντα φαῦλα, ἐὰν τὸ λεγόμενον ἓν μέγα φυλάττωσι, μᾶλλον δʼ ἀντὶ μεγάλου ἱκανόν.
τί τοῦτο; ἔφη."
424a,"δεῖ ταῦτα κατὰ τὴν παροιμίαν πάντα ὅτι μάλιστα κοινὰ τὰ φίλων ποιεῖσθαι.
ὀρθότατα γάρ, ἔφη, γίγνοιτʼ ἄν.
καὶ μήν, εἶπον, πολιτεία ἐάνπερ ἅπαξ ὁρμήσῃ εὖ, ἔρχεται ὥσπερ κύκλος αὐξανομένη· τροφὴ γὰρ καὶ παίδευσις χρηστὴ σῳζομένη φύσεις ἀγαθὰς ἐμποιεῖ, καὶ αὖ φύσεις χρησταὶ τοιαύτης παιδείας ἀντιλαμβανόμεναι ἔτι βελτίους τῶν προτέρων φύονται, εἴς τε τἆλλα καὶ εἰς τὸ"
424b,"γεννᾶν, ὥσπερ καὶ ἐν τοῖς ἄλλοις ζῴοις.
εἰκός γʼ, ἔφη.
ὡς τοίνυν διὰ βραχέων εἰπεῖν, τούτου ἀνθεκτέον τοῖς ἐπιμεληταῖς τῆς πόλεως, ὅπως ἂν αὐτοὺς μὴ λάθῃ διαφθαρὲν ἀλλὰ παρὰ πάντα αὐτὸ φυλάττωσι, τὸ μὴ νεωτερίζειν περὶ γυμναστικήν τε καὶ μουσικὴν παρὰ τὴν τάξιν, ἀλλʼ ὡς οἷόν τε μάλιστα φυλάττειν, φοβουμένους ὅταν τις λέγῃ ὡς τὴν   ἀοιδὴν μᾶλλον ἐπιφρονέουσʼ ἄνθρωποι, ἥτις ἀειδόντεσσι νεωτάτη ἀμφιπέληται,  Hom. Od. 1.351"
424c,"μὴ πολλάκις τὸν ποιητήν τις οἴηται λέγειν οὐκ ᾄσματα νέα ἀλλὰ τρόπον ᾠδῆς νέον, καὶ τοῦτο ἐπαινῇ. δεῖ δʼ οὔτʼ ἐπαινεῖν τὸ τοιοῦτον οὔτε ὑπολαμβάνειν. εἶδος γὰρ καινὸν μουσικῆς μεταβάλλειν εὐλαβητέον ὡς ἐν ὅλῳ κινδυνεύοντα· οὐδαμοῦ γὰρ κινοῦνται μουσικῆς τρόποι ἄνευ πολιτικῶν νόμων τῶν μεγίστων, ὥς φησί τε Δάμων καὶ ἐγὼ πείθομαι.
καὶ ἐμὲ τοίνυν, ἔφη ὁ Ἀδείμαντος, θὲς τῶν πεπεισμένων."
424d,"τὸ δὴ φυλακτήριον, ἦν δʼ ἐγώ, ὡς ἔοικεν, ἐνταῦθά που οἰκοδομητέον τοῖς φύλαξιν, ἐν μουσικῇ.
ἡ γοῦν παρανομία, ἔφη, ῥᾳδίως αὕτη λανθάνει παραδυομένη.
ναί, ἔφην, ὡς ἐν παιδιᾶς γε μέρει καὶ ὡς κακὸν οὐδὲν ἐργαζομένη.
οὐδὲ γὰρ ἐργάζεται, ἔφη, ἄλλο γε ἢ κατὰ σμικρὸν εἰσοικισαμένη ἠρέμα ὑπορρεῖ πρὸς τὰ ἤθη τε καὶ τὰ ἐπιτηδεύματα· ἐκ δὲ τούτων εἰς τὰ πρὸς ἀλλήλους συμβόλαια μείζων ἐκβαίνει, ἐκ δὲ δὴ τῶν συμβολαίων ἔρχεται ἐπὶ"
424e,"τοὺς νόμους καὶ πολιτείας σὺν πολλῇ, ὦ Σώκρατες, ἀσελγείᾳ, ἕως ἂν τελευτῶσα πάντα ἰδίᾳ καὶ δημοσίᾳ ἀνατρέψῃ.
εἶεν, ἦν δʼ ἐγώ· οὕτω τοῦτʼ ἔχει;
δοκεῖ μοι, ἔφη."
425a,"ἐξ αὐτῶν ἄνδρας αὐξάνεσθαι ἀδύνατον ὄν;
πῶς δʼ οὐχί; ἔφη.
ὅταν δὴ ἄρα καλῶς ἀρξάμενοι παῖδες παίζειν εὐνομίαν διὰ τῆς μουσικῆς εἰσδέξωνται, πάλιν τοὐναντίον ἢ ʼκείνοις εἰς πάντα συνέπεταί τε καὶ αὔξει, ἐπανορθοῦσα εἴ τι καὶ πρότερον τῆς πόλεως ἔκειτο.
ἀληθῆ μέντοι, ἔφη.
καὶ τὰ σμικρὰ ἄρα, εἶπον, δοκοῦντα εἶναι νόμιμα ἐξευρίσκουσιν οὗτοι, ἃ οἱ πρότερον ἀπώλλυσαν πάντα.
 τὰ ποῖα;"
425b,"τὰ τοιάδε· σιγάς τε τῶν νεωτέρων παρὰ πρεσβυτέροις ἃς πρέπει, καὶ κατακλίσεις καὶ ὑπαναστάσεις καὶ γονέων θεραπείας, καὶ κουράς γε καὶ ἀμπεχόνας καὶ ὑποδέσεις καὶ ὅλον τὸν τοῦ σώματος σχηματισμὸν καὶ τἆλλα ὅσα τοιαῦτα. ἢ οὐκ οἴει;
ἔγωγε.
νομοθετεῖν δʼ αὐτὰ οἶμαι εὔηθες· οὔτε γάρ που γίγνεται οὔτʼ ἂν μείνειεν λόγῳ τε καὶ γράμμασιν νομοθετηθέντα.
πῶς γάρ;
κινδυνεύει γοῦν, ἦν δʼ ἐγώ, ὦ Ἀδείμαντε, ἐκ τῆς παιδείας"
425c,"ὅποι ἄν τις ὁρμήσῃ, τοιαῦτα καὶ τὰ ἑπόμενα εἶναι. ἢ οὐκ ἀεὶ τὸ ὅμοιον ὂν ὅμοιον παρακαλεῖ;
τί μήν;
καὶ τελευτῶν δὴ οἶμαι φαῖμεν ἂν εἰς ἕν τι τέλεον καὶ νεανικὸν ἀποβαίνειν αὐτὸ ἢ ἀγαθὸν ἢ καὶ τοὐναντίον.
τί γὰρ οὔκ; ἦ δʼ ὅς.
ἐγὼ μὲν τοίνυν, εἶπον, διὰ ταῦτα οὐκ ἂν ἔτι τὰ τοιαῦτα ἐπιχειρήσαιμι νομοθετεῖν.
εἰκότως γʼ, ἔφη.
τί δέ, ὦ πρὸς θεῶν, ἔφην, τάδε τὰ ἀγοραῖα, συμβολαίων τε πέρι κατʼ ἀγορὰν ἕκαστοι ἃ πρὸς ἀλλήλους συμβάλλουσιν,"
425d,"εἰ δὲ βούλει, καὶ χειροτεχνικῶν περὶ συμβολαίων καὶ λοιδοριῶν καὶ αἰκίας καὶ δικῶν λήξεως καὶ δικαστῶν καταστάσεως, καὶ εἴ που τελῶν τινες ἢ πράξεις ἢ θέσεις ἀναγκαῖοί εἰσιν ἢ κατʼ ἀγορὰς ἢ λιμένας, ἢ καὶ τὸ παράπαν ἀγορανομικὰ ἄττα ἢ ἀστυνομικὰ ἢ ἐλλιμενικὰ ἢ ὅσα ἄλλα τοιαῦτα, τούτων τολμήσομέν τι νομοθετεῖν;
ἀλλʼ οὐκ ἄξιον, ἔφη, ἀνδράσι καλοῖς κἀγαθοῖς ἐπιτάττειν·"
425e,"τὰ πολλὰ γὰρ αὐτῶν, ὅσα δεῖ νομοθετήσασθαι, ῥᾳδίως που εὑρήσουσιν.
ναί, ὦ φίλε, εἶπον, ἐάν γε θεὸς αὐτοῖς διδῷ σωτηρίαν τῶν νόμων ὧν ἔμπροσθεν διήλθομεν.
εἰ δὲ μή γε, ἦ δʼ ὅς, πολλὰ τοιαῦτα τιθέμενοι ἀεὶ καὶ ἐπανορθούμενοι τὸν βίον διατελοῦσιν, οἰόμενοι ἐπιλήψεσθαι τοῦ βελτίστου.
 λέγεις, ἔφην ἐγώ, βιώσεσθαι τοὺς τοιούτους ὥσπερ τοὺς κάμνοντάς τε καὶ οὐκ ἐθέλοντας ὑπὸ ἀκολασίας ἐκβῆναι πονηρᾶς διαίτης."
426a,"καὶ μὴν οὗτοί γε χαριέντως διατελοῦσιν· ἰατρευόμενοι γὰρ οὐδὲν περαίνουσιν, πλήν γε ποικιλώτερα καὶ μείζω ποιοῦσι τὰ νοσήματα, καὶ ἀεὶ ἐλπίζοντες, ἐάν τις φάρμακον συμβουλεύσῃ, ὑπὸ τούτου ἔσεσθαι ὑγιεῖς.
πάνυ γάρ, ἔφη, τῶν οὕτω καμνόντων τὰ τοιαῦτα πάθη.
τί δέ; ἦν δʼ ἐγώ· τόδε αὐτῶν οὐ χαρίεν, τὸ πάντων ἔχθιστον ἡγεῖσθαι τὸν τἀληθῆ λέγοντα, ὅτι πρὶν ἂν μεθύων καὶ ἐμπιμπλάμενος καὶ ἀφροδισιάζων καὶ ἀργῶν παύσηται,"
426b,"οὔτε φάρμακα οὔτε καύσεις οὔτε τομαὶ οὐδʼ αὖ ἐπῳδαὶ αὐτὸν οὐδὲ περίαπτα οὐδὲ ἄλλο τῶν τοιούτων οὐδὲν ὀνήσει;
οὐ πάνυ χαρίεν, ἔφη· τὸ γὰρ τῷ εὖ λέγοντι χαλεπαίνειν οὐκ ἔχει χάριν.
οὐκ ἐπαινέτης εἶ, ἔφην ἐγώ, ὡς ἔοικας, τῶν τοιούτων ἀνδρῶν.
οὐ μέντοι μὰ Δία.
οὐδʼ ἂν ἡ πόλις ἄρα, ὅπερ ἄρτι ἐλέγομεν, ὅλη τοιοῦτον ποιῇ, οὐκ ἐπαινέσῃ. ἢ οὐ φαίνονταί σοι ταὐτὸν ἐργάζεσθαι τούτοις τῶν πόλεων ὅσαι κακῶς πολιτευόμεναι προαγορεύουσι"
426c,"τοῖς πολίταις τὴν μὲν κατάστασιν τῆς πόλεως ὅλην μὴ κινεῖν, ὡς ἀποθανουμένους, ὃς ἂν τοῦτο δρᾷ· ὃς δʼ ἂν σφᾶς οὕτω πολιτευομένους ἥδιστα θεραπεύῃ καὶ χαρίζηται ὑποτρέχων καὶ προγιγνώσκων τὰς σφετέρας βουλήσεις καὶ ταύτας δεινὸς ᾖ ἀποπληροῦν, οὗτος ἄρα ἀγαθός τε ἔσται ἀνὴρ καὶ σοφὸς τὰ μεγάλα καὶ τιμήσεται ὑπὸ σφῶν;
ταὐτὸν μὲν οὖν, ἔφη, ἔμοιγε δοκοῦσι δρᾶν, καὶ οὐδʼ ὁπωστιοῦν ἐπαινῶ."
426d,"τί δʼ αὖ τοὺς ἐθέλοντας θεραπεύειν τὰς τοιαύτας πόλεις καὶ προθυμουμένους; οὐκ ἄγασαι τῆς ἀνδρείας τε καὶ εὐχερείας;
ἔγωγʼ, ἔφη, πλήν γʼ ὅσοι ἐξηπάτηνται ὑπʼ αὐτῶν καὶ οἴονται τῇ ἀληθείᾳ πολιτικοὶ εἶναι, ὅτι ἐπαινοῦνται ὑπὸ τῶν πολλῶν.
πῶς λέγεις; οὐ συγγιγνώσκεις, ἦν δʼ ἐγώ, τοῖς ἀνδράσιν; ἢ οἴει οἷόν τʼ εἶναι ἀνδρὶ μὴ ἐπισταμένῳ μετρεῖν, ἑτέρων"
426e,"τοιούτων πολλῶν λεγόντων ὅτι τετράπηχύς ἐστιν, αὐτὸν ταῦτα μὴ ἡγεῖσθαι περὶ αὑτοῦ;
οὐκ αὖ, ἔφη, τοῦτό γε.
μὴ τοίνυν χαλέπαινε· καὶ γάρ πού εἰσι πάντων χαριέστατοι οἱ τοιοῦτοι, νομοθετοῦντές τε οἷα ἄρτι διήλθομεν καὶ ἐπανορθοῦντες, ἀεὶ οἰόμενοί τι πέρας εὑρήσειν περὶ τὰ ἐν τοῖς συμβολαίοις κακουργήματα καὶ περὶ ἃ νυνδὴ ἐγὼ ἔλεγον, ἀγνοοῦντες ὅτι τῷ ὄντι ὥσπερ Ὕδραν τέμνουσιν."
