section,text
359b,"ἀγαθόν, ἀλλʼ ὡς ἀρρωστίᾳ τοῦ ἀδικεῖν τιμώμενον· ἐπεὶ τὸν δυνάμενον αὐτὸ ποιεῖν καὶ ὡς ἀληθῶς ἄνδρα οὐδʼ ἂν ἑνί ποτε συνθέσθαι τὸ μήτε ἀδικεῖν μήτε ἀδικεῖσθαι· μαίνεσθαι γὰρ ἄν. ἡ μὲν οὖν δὴ φύσις δικαιοσύνης, ὦ Σώκρατες, αὕτη τε καὶ τοιαύτη, καὶ ἐξ ὧν πέφυκε τοιαῦτα, ὡς ὁ λόγος.
ὡς δὲ καὶ οἱ ἐπιτηδεύοντες ἀδυναμίᾳ τοῦ ἀδικεῖν ἄκοντες αὐτὸ ἐπιτηδεύουσι, μάλιστʼ ἂν αἰσθοίμεθα, εἰ τοιόνδε ποιήσαιμεν"
359c,"τῇ διανοίᾳ· δόντες ἐξουσίαν ἑκατέρῳ ποιεῖν ὅτι ἂν βούληται, τῷ τε δικαίῳ καὶ τῷ ἀδίκῳ, εἶτʼ ἐπακολουθήσαιμεν θεώμενοι ποῖ ἡ ἐπιθυμία ἑκάτερον ἄξει. ἐπʼ αὐτοφώρῳ οὖν λάβοιμεν ἂν τὸν δίκαιον τῷ ἀδίκῳ εἰς ταὐτὸν ἰόντα διὰ τὴν πλεονεξίαν, ὃ πᾶσα φύσις διώκειν πέφυκεν ὡς ἀγαθόν, νόμῳ δὲ βίᾳ παράγεται ἐπὶ τὴν τοῦ ἴσου τιμήν. εἴη δʼ ἂν ἡ ἐξουσία ἣν λέγω τοιάδε μάλιστα, εἰ αὐτοῖς γένοιτο οἵαν"
359d,"ποτέ φασιν δύναμιν τῷ Γύγου τοῦ Λυδοῦ προγόνῳ γενέσθαι. εἶναι μὲν γὰρ αὐτὸν ποιμένα θητεύοντα παρὰ τῷ τότε Λυδίας ἄρχοντι, ὄμβρου δὲ πολλοῦ γενομένου καὶ σεισμοῦ ῥαγῆναί τι τῆς γῆς καὶ γενέσθαι χάσμα κατὰ τὸν τόπον ᾗ ἔνεμεν. ἰδόντα δὲ καὶ θαυμάσαντα καταβῆναι καὶ ἰδεῖν ἄλλα τε δὴ ἃ μυθολογοῦσιν θαυμαστὰ καὶ ἵππον χαλκοῦν, κοῖλον, θυρίδας ἔχοντα, καθʼ ἃς ἐγκύψαντα ἰδεῖν ἐνόντα νεκρόν, ὡς φαίνεσθαι μείζω ἢ κατʼ ἄνθρωπον, τοῦτον δὲ ἄλλο μὲν οὐδέν, περὶ δὲ"
359e,"τῇ χειρὶ χρυσοῦν δακτύλιον ὄντα περιελόμενον ἐκβῆναι. συλλόγου δὲ γενομένου τοῖς ποιμέσιν εἰωθότος, ἵνʼ ἐξαγγέλλοιεν κατὰ μῆνα τῷ βασιλεῖ τὰ περὶ τὰ ποίμνια, ἀφικέσθαι καὶ ἐκεῖνον ἔχοντα τὸν δακτύλιον·"
360a,">ἀφανῆ αὐτὸν γενέσθαι τοῖς παρακαθημένοις, καὶ διαλέγεσθαι ὡς περὶ οἰχομένου. καὶ τὸν θαυμάζειν τε καὶ πάλιν ἐπιψηλαφῶντα τὸν δακτύλιον στρέψαι ἔξω τὴν σφενδόνην, καὶ στρέψαντα φανερὸν γενέσθαι. καὶ τοῦτο ἐννοήσαντα ἀποπειρᾶσθαι τοῦ δακτυλίου εἰ ταύτην ἔχοι τὴν δύναμιν, καὶ αὐτῷ οὕτω συμβαίνειν, στρέφοντι μὲν εἴσω τὴν σφενδόνην ἀδήλῳ γίγνεσθαι, ἔξω δὲ δήλῳ· αἰσθόμενον δὲ εὐθὺς διαπράξασθαι τῶν ἀγγέλων γενέσθαι τῶν παρὰ τὸν βασιλέα, ἐλθόντα"
360b,"δὲ καὶ τὴν γυναῖκα αὐτοῦ μοιχεύσαντα, μετʼ ἐκείνης ἐπιθέμενον τῷ βασιλεῖ ἀποκτεῖναι καὶ τὴν ἀρχὴν οὕτω κατασχεῖν. εἰ οὖν δύο τοιούτω δακτυλίω γενοίσθην, καὶ τὸν μὲν ὁ δίκαιος περιθεῖτο, τὸν δὲ ὁ ἄδικος, οὐδεὶς ἂν γένοιτο, ὡς δόξειεν, οὕτως ἀδαμάντινος, ὃς ἂν μείνειεν ἐν τῇ δικαιοσύνῃ καὶ τολμήσειεν ἀπέχεσθαι τῶν ἀλλοτρίων καὶ μὴ ἅπτεσθαι, ἐξὸν αὐτῷ καὶ ἐκ τῆς ἀγορᾶς ἀδεῶς ὅτι βούλοιτο λαμβάνειν,"
360c,"καὶ εἰσιόντι εἰς τὰς οἰκίας συγγίγνεσθαι ὅτῳ βούλοιτο, καὶ ἀποκτεινύναι καὶ ἐκ δεσμῶν λύειν οὕστινας βούλοιτο, καὶ τἆλλα πράττειν ἐν τοῖς ἀνθρώποις ἰσόθεον ὄντα. οὕτω δὲ δρῶν οὐδὲν ἂν διάφορον τοῦ ἑτέρου ποιοῖ, ἀλλʼ ἐπὶ ταὔτʼ ἂν ἴοιεν ἀμφότεροι. καίτοι μέγα τοῦτο τεκμήριον ἂν φαίη τις ὅτι οὐδεὶς ἑκὼν δίκαιος ἀλλʼ ἀναγκαζόμενος, ὡς οὐκ ἀγαθοῦ ἰδίᾳ ὄντος, ἐπεὶ ὅπου γʼ ἂν οἴηται ἕκαστος οἷός τε ἔσεσθαι ἀδικεῖν, ἀδικεῖν. λυσιτελεῖν γὰρ δὴ οἴεται πᾶς ἀνὴρ πολὺ"
360d,"μᾶλλον ἰδίᾳ τὴν ἀδικίαν τῆς δικαιοσύνης, ἀληθῆ οἰόμενος, ὡς φήσει ὁ περὶ τοῦ τοιούτου λόγου λέγων· ἐπεὶ εἴ τις τοιαύτης ἐξουσίας ἐπιλαβόμενος μηδέν ποτε ἐθέλοι ἀδικῆσαι μηδὲ ἅψαιτο τῶν ἀλλοτρίων, ἀθλιώτατος μὲν ἂν δόξειεν εἶναι τοῖς αἰσθανομένοις καὶ ἀνοητότατος, ἐπαινοῖεν δʼ ἂν αὐτὸν ἀλλήλων ἐναντίον ἐξαπατῶντες ἀλλήλους διὰ τὸν τοῦ ἀδικεῖσθαι φόβον. ταῦτα μὲν οὖν δὴ οὕτω."
360e,"τὴν δὲ κρίσιν αὐτὴν τοῦ βίου πέρι ὧν λέγομεν, ἐὰν διαστησώμεθα τόν τε δικαιότατον καὶ τὸν ἀδικώτατον, οἷοί τʼ ἐσόμεθα κρῖναι ὀρθῶς· εἰ δὲ μή, οὔ. τίς οὖν δὴ ἡ διάστασις; ἥδε· μηδὲν ἀφαιρῶμεν μήτε τοῦ ἀδίκου ἀπὸ τῆς ἀδικίας, μήτε τοῦ δικαίου ἀπὸ τῆς δικαιοσύνης, ἀλλὰ τέλεον ἑκάτερον εἰς τὸ ἑαυτοῦ ἐπιτήδευμα τιθῶμεν."
361a,"καὶ τοῖς μὲν ἐπιχειρεῖ, τὰ δὲ ἐᾷ· ἔτι δὲ ἐὰν ἄρα πῃ σφαλῇ, ἱκανὸς ἐπανορθοῦσθαι—οὕτω καὶ ὁ ἄδικος ἐπιχειρῶν ὀρθῶς τοῖς ἀδικήμασιν λανθανέτω, εἰ μέλλει σφόδρα ἄδικος εἶναι. τὸν ἁλισκόμενον δὲ φαῦλον ἡγητέον· ἐσχάτη γὰρ ἀδικία δοκεῖν δίκαιον εἶναι μὴ ὄντα. δοτέον οὖν τῷ τελέως ἀδίκῳ τὴν τελεωτάτην ἀδικίαν, καὶ οὐκ ἀφαιρετέον ἀλλʼ ἐατέον τὰ μέγιστα ἀδικοῦντα τὴν μεγίστην δόξαν αὑτῷ"
361b,"παρεσκευακέναι εἰς δικαιοσύνην, καὶ ἐὰν ἄρα σφάλληταί τι, ἐπανορθοῦσθαι δυνατῷ εἶναι, λέγειν τε ἱκανῷ ὄντι πρὸς τὸ πείθειν, ἐάν τι μηνύηται τῶν ἀδικημάτων, καὶ βιάσασθαι ὅσα ἂν βίας δέηται, διά τε ἀνδρείαν καὶ ῥώμην καὶ διὰ παρασκευὴν φίλων καὶ οὐσίας. τοῦτον δὲ τοιοῦτον θέντες τὸν δίκαιον αὖ παρʼ αὐτὸν ἱστῶμεν τῷ λόγῳ, ἄνδρα ἁπλοῦν καὶ γενναῖον, κατʼ Αἰσχύλον οὐ δοκεῖν ἀλλʼ εἶναι ἀγαθὸν ἐθέλοντα. ἀφαιρετέον δὴ τὸ δοκεῖν. εἰ γὰρ δόξει δίκαιος"
361c,"εἶναι, ἔσονται αὐτῷ τιμαὶ καὶ δωρεαὶ δοκοῦντι τοιούτῳ εἶναι· ἄδηλον οὖν εἴτε τοῦ δικαίου εἴτε τῶν δωρεῶν τε καὶ τιμῶν ἕνεκα τοιοῦτος εἴη. γυμνωτέος δὴ πάντων πλὴν δικαιοσύνης καὶ ποιητέος ἐναντίως διακείμενος τῷ προτέρῳ· μηδὲν γὰρ ἀδικῶν δόξαν ἐχέτω τὴν μεγίστην ἀδικίας, ἵνα ᾖ βεβασανισμένος εἰς δικαιοσύνην τῷ μὴ τέγγεσθαι ὑπὸ κακοδοξίας καὶ τῶν ὑπʼ αὐτῆς γιγνομένων, ἀλλὰ ἴτω ἀμετάστατος μέχρι"
361d,"θανάτου, δοκῶν μὲν εἶναι ἄδικος διὰ βίου, ὢν δὲ δίκαιος, ἵνα ἀμφότεροι εἰς τὸ ἔσχατον ἐληλυθότες, ὁ μὲν δικαιοσύνης, ὁ δὲ ἀδικίας, κρίνωνται ὁπότερος αὐτοῖν εὐδαιμονέστερος.
βαβαῖ, ἦν δʼ ἐγώ, ὦ φίλε Γλαύκων, ὡς ἐρρωμένως ἑκάτερον ὥσπερ ἀνδριάντα εἰς τὴν κρίσιν ἐκκαθαίρεις τοῖν ἀνδροῖν.
ὡς μάλιστʼ, ἔφη, δύναμαι. ὄντοιν δὲ τοιούτοιν, οὐδὲν ἔτι, ὡς ἐγᾦμαι, χαλεπὸν ἐπεξελθεῖν τῷ λόγῳ οἷος ἑκάτερον"
361e,"βίος ἐπιμένει. λεκτέον οὖν· καὶ δὴ κἂν ἀγροικοτέρως λέγηται, μὴ ἐμὲ οἴου λέγειν, ὦ Σώκρατες, ἀλλὰ τοὺς ἐπαινοῦντας πρὸ δικαιοσύνης ἀδικίαν."
362a,"ἐκκαυθήσεται τὠφθαλμώ, τελευτῶν πάντα κακὰ παθὼν ἀνασχινδυλευθήσεται καὶ γνώσεται ὅτι οὐκ εἶναι δίκαιον ἀλλὰ δοκεῖν δεῖ ἐθέλειν. τὸ δὲ τοῦ Αἰσχύλου πολὺ ἦν ἄρα ὀρθότερον λέγειν κατὰ τοῦ ἀδίκου. τῷ ὄντι γὰρ φήσουσι τὸν ἄδικον, ἅτε ἐπιτηδεύοντα πρᾶγμα ἀληθείας ἐχόμενον καὶ οὐ πρὸς δόξαν ζῶντα, οὐ δοκεῖν ἄδικον ἀλλʼ εἶναι ἐθέλειν, βαθεῖαν ἄλοκα διὰ φρενὸς καρπούμενον,"
362b,"ἐξ ἧς τὰ κεδνὰ βλαστάνει βουλεύματα,  Aesch. Seven 592-594 πρῶτον μὲν ἄρχειν ἐν τῇ πόλει δοκοῦντι δικαίῳ εἶναι, ἔπειτα γαμεῖν ὁπόθεν ἂν βούληται, ἐκδιδόναι εἰς οὓς ἂν βούληται, συμβάλλειν, κοινωνεῖν οἷς ἂν ἐθέλῃ, καὶ παρὰ ταῦτα πάντα ὠφελεῖσθαι κερδαίνοντα τῷ μὴ δυσχεραίνειν τὸ ἀδικεῖν· εἰς ἀγῶνας τοίνυν ἰόντα καὶ ἰδίᾳ καὶ δημοσίᾳ περιγίγνεσθαι καὶ πλεονεκτεῖν τῶν ἐχθρῶν, πλεονεκτοῦντα δὲ πλουτεῖν καὶ"
362c,"τούς τε φίλους εὖ ποιεῖν καὶ τοὺς ἐχθροὺς βλάπτειν, καὶ θεοῖς θυσίας καὶ ἀναθήματα ἱκανῶς καὶ μεγαλοπρεπῶς θύειν τε καὶ ἀνατιθέναι, καὶ θεραπεύειν τοῦ δικαίου πολὺ ἄμεινον τοὺς θεοὺς καὶ τῶν ἀνθρώπων οὓς ἂν βούληται, ὥστε καὶ θεοφιλέστερον αὐτὸν εἶναι μᾶλλον προσήκειν ἐκ τῶν εἰκότων ἢ τὸν δίκαιον. οὕτω φασίν, ὦ Σώκρατες, παρὰ θεῶν καὶ παρʼ ἀνθρώπων τῷ ἀδίκῳ παρεσκευάσθαι τὸν βίον ἄμεινον ἢ τῷ δικαίῳ."
362d,"ταῦτʼ εἰπόντος τοῦ Γλαύκωνος ἐγὼ μὲν αὖ ἐν νῷ εἶχόν τι λέγειν πρὸς ταῦτα, ὁ δὲ ἀδελφὸς αὐτοῦ Ἀδείμαντος, οὔ τί που οἴει, ἔφη, ὦ Σώκρατες, ἱκανῶς εἰρῆσθαι περὶ τοῦ λόγου;
ἀλλὰ τί μήν; εἶπον.
αὐτό, ἦ δʼ ὅς, οὐκ εἴρηται ὃ μάλιστα ἔδει ῥηθῆναι.
οὐκοῦν, ἦν δʼ ἐγώ, τὸ λεγόμενον, ἀδελφὸς ἀνδρὶ παρείη· ὥστε καὶ σύ, εἴ τι ὅδε ἐλλείπει, ἐπάμυνε. καίτοι ἐμέ γε ἱκανὰ καὶ τὰ ὑπὸ τούτου ῥηθέντα καταπαλαῖσαι καὶ ἀδύνατον ποιῆσαι βοηθεῖν δικαιοσύνῃ."
362e,"καὶ ὅς, οὐδέν, ἔφη, λέγεις· ἀλλʼ ἔτι καὶ τάδε ἄκουε. δεῖ γὰρ διελθεῖν ἡμᾶς καὶ τοὺς ἐναντίους λόγους ὧν ὅδε εἶπεν, οἳ δικαιοσύνην μὲν ἐπαινοῦσιν, ἀδικίαν δὲ ψέγουσιν, ἵνʼ ᾖ σαφέστερον ὅ μοι δοκεῖ βούλεσθαι Γλαύκων."
363a,"τινῶν κηδόμενοι, ὡς χρὴ δίκαιον εἶναι, οὐκ αὐτὸ δικαιοσύνην ἐπαινοῦντες ἀλλὰ τὰς ἀπʼ αὐτῆς εὐδοκιμήσεις, ἵνα δοκοῦντι δικαίῳ εἶναι γίγνηται ἀπὸ τῆς δόξης ἀρχαί τε καὶ γάμοι καὶ ὅσαπερ Γλαύκων διῆλθεν ἄρτι, ἀπὸ τοῦ εὐδοκιμεῖν ὄντα τῷ δικαίῳ. ἐπὶ πλέον δὲ οὗτοι τὰ τῶν δοξῶν λέγουσιν. τὰς γὰρ παρὰ θεῶν εὐδοκιμήσεις ἐμβάλλοντες ἄφθονα ἔχουσι λέγειν ἀγαθά, τοῖς ὁσίοις ἅ φασι θεοὺς διδόναι· ὥσπερ ὁ γενναῖος Ἡσίοδός τε καὶ Ὅμηρός φασιν, ὁ μὲν τὰς δρῦς"
363b,"τοῖς δικαίοις τοὺς θεοὺς ποιεῖν ἄκρας μέν τε φέρειν βαλάνους, μέσσας δὲ μελίσσας· εἰροπόκοι δʼ ὄιες, φησίν, μαλλοῖς καταβεβρίθασι Hes. WD 232, καὶ ἄλλα δὴ πολλὰ ἀγαθὰ τούτων ἐχόμενα. παραπλήσια δὲ καὶ ὁ ἕτερος· ὥς τέ τευ γάρ φησιν    ἢ βασιλῆος ἀμύμονος ὅς τε θεουδὴς εὐδικίας ἀνέχῃσι, φέρῃσι δὲ γαῖα μέλαινα"
363c,"πυροὺς καὶ κριθάς, βρίθῃσι δὲ δένδρεα καρπῷ, τίκτῃ δʼ ἔμπεδα μῆλα, θάλασσα δὲ παρέχῃ ἰχθῦς.  Hom. Od. 19.109 Μουσαῖος δὲ τούτων νεανικώτερα τἀγαθὰ καὶ ὁ ὑὸς αὐτοῦ παρὰ θεῶν διδόασιν τοῖς δικαίοις· εἰς Ἅιδου γὰρ ἀγαγόντες τῷ λόγῳ καὶ κατακλίναντες καὶ συμπόσιον τῶν ὁσίων κατασκευάσαντες ἐστεφανωμένους ποιοῦσιν τὸν ἅπαντα χρόνον"
363d,"ἤδη διάγειν μεθύοντας, ἡγησάμενοι κάλλιστον ἀρετῆς μισθὸν μέθην αἰώνιον. οἱ δʼ ἔτι τούτων μακροτέρους ἀποτείνουσιν μισθοὺς παρὰ θεῶν· παῖδας γὰρ παίδων φασὶ καὶ γένος κατόπισθεν λείπεσθαι τοῦ ὁσίου καὶ εὐόρκου. ταῦτα δὴ καὶ ἄλλα τοιαῦτα ἐγκωμιάζουσιν δικαιοσύνην· τοὺς δὲ ἀνοσίους αὖ καὶ ἀδίκους εἰς πηλόν τινα κατορύττουσιν ἐν Ἅιδου καὶ κοσκίνῳ ὕδωρ ἀναγκάζουσι φέρειν, ἔτι τε ζῶντας"
363e,"εἰς κακὰς δόξας ἄγοντες, ἅπερ Γλαύκων περὶ τῶν δικαίων δοξαζομένων δὲ ἀδίκων διῆλθε τιμωρήματα, ταῦτα περὶ τῶν ἀδίκων λέγουσιν, ἄλλα δὲ οὐκ ἔχουσιν. ὁ μὲν οὖν ἔπαινος καὶ ὁ ψόγος οὗτος ἑκατέρων."
364a,"καὶ ὑπὸ ποιητῶν. πάντες γὰρ ἐξ ἑνὸς στόματος ὑμνοῦσιν ὡς καλὸν μὲν ἡ σωφροσύνη τε καὶ δικαιοσύνη, χαλεπὸν μέντοι καὶ ἐπίπονον, ἀκολασία δὲ καὶ ἀδικία ἡδὺ μὲν καὶ εὐπετὲς κτήσασθαι, δόξῃ δὲ μόνον καὶ νόμῳ αἰσχρόν· λυσιτελέστερα δὲ τῶν δικαίων τὰ ἄδικα ὡς ἐπὶ τὸ πλῆθος λέγουσι, καὶ πονηροὺς πλουσίους καὶ ἄλλας δυνάμεις ἔχοντας εὐδαιμονίζειν καὶ τιμᾶν εὐχερῶς ἐθέλουσιν δημοσίᾳ τε καὶ ἰδίᾳ, τοὺς δὲ ἀτιμάζειν καὶ ὑπερορᾶν, οἳ ἄν πῃ ἀσθενεῖς τε"
364b,"καὶ πένητες ὦσιν, ὁμολογοῦντες αὐτοὺς ἀμείνους εἶναι τῶν ἑτέρων. τούτων δὲ πάντων οἱ περὶ θεῶν τε λόγοι καὶ ἀρετῆς θαυμασιώτατοι λέγονται, ὡς ἄρα καὶ θεοὶ πολλοῖς μὲν ἀγαθοῖς δυστυχίας τε καὶ βίον κακὸν ἔνειμαν, τοῖς δʼ ἐναντίοις ἐναντίαν μοῖραν. ἀγύρται δὲ καὶ μάντεις ἐπὶ πλουσίων θύρας ἰόντες πείθουσιν ὡς ἔστι παρὰ σφίσι δύναμις ἐκ θεῶν ποριζομένη θυσίαις τε καὶ ἐπῳδαῖς, εἴτε τι"
364c,"ἀδίκημά του γέγονεν αὐτοῦ ἢ προγόνων, ἀκεῖσθαι μεθʼ ἡδονῶν τε καὶ ἑορτῶν, ἐάν τέ τινα ἐχθρὸν πημῆναι ἐθέλῃ, μετὰ σμικρῶν δαπανῶν ὁμοίως δίκαιον ἀδίκῳ βλάψει ἐπαγωγαῖς τισιν καὶ καταδέσμοις, τοὺς θεούς, ὥς φασιν, πείθοντές σφισιν ὑπηρετεῖν. τούτοις δὲ πᾶσιν τοῖς λόγοις μάρτυρας ποιητὰς ἐπάγονται οἱ μὲν κακίας πέρι, εὐπετείας διδόντες, ὡς τὴν μὲν κακότητα καὶ ἰλαδὸν ἔστιν ἑλέσθαι"
364d,"ῥηϊδίως· λείη μὲν ὁδός, μάλα δʼ ἐγγύθι ναίει· τῆς δʼ ἀρετῆς ἱδρῶτα θεοὶ προπάροιθεν ἔθηκαν  Hes. WD 287-289 καί τινα ὁδὸν μακράν τε καὶ τραχεῖαν καὶ ἀνάντη· οἱ δὲ τῆς τῶν θεῶν ὑπʼ ἀνθρώπων παραγωγῆς τὸν Ὅμηρον μαρτύρονται, ὅτι καὶ ἐκεῖνος εἶπεν— λιστοὶ δέ τε καὶ θεοὶ αὐτοί, καὶ τοὺς μὲν θυσίαισι καὶ εὐχωλαῖς ἀγαναῖσιν"
364e,"λοιβῇ τε κνίσῃ τε παρατρωπῶσʼ ἄνθρωποι λισσόμενοι, ὅτε κέν τις ὑπερβήῃ καὶ ἁμάρτῃ.  Hom. Il. 9.497"
