section,text
545d,"ὅτι πᾶσα πολιτεία μεταβάλλει ἐξ αὐτοῦ τοῦ ἔχοντος τὰς ἀρχάς, ὅταν ἐν αὐτῷ τούτῳ στάσις ἐγγένηται· ὁμονοοῦντος δέ, κἂν πάνυ ὀλίγον ᾖ, ἀδύνατον κινηθῆναι;
ἔστι γὰρ οὕτω.
πῶς οὖν δή, εἶπον, ὦ Γλαύκων, ἡ πόλις ἡμῖν κινηθήσεται, καὶ πῇ στασιάσουσιν οἱ ἐπίκουροι καὶ οἱ ἄρχοντες πρὸς ἀλλήλους τε καὶ πρὸς ἑαυτούς; ἢ βούλει, ὥσπερ Ὅμηρος, εὐχώμεθα ταῖς Μούσαις εἰπεῖν ἡμῖν ὅπως δὴ"
545e,"πρῶτον στάσις ἔμπεσε Hom. Il. 1.6, καὶ φῶμεν αὐτὰς τραγικῶς ὡς πρὸς παῖδας ἡμᾶς παιζούσας καὶ ἐρεσχηλούσας, ὡς δὴ σπουδῇ λεγούσας, ὑψηλολογουμένας λέγειν;
πῶς;"
546a,"ὧδέ πως. χαλεπὸν μὲν κινηθῆναι πόλιν οὕτω συστᾶσαν· ἀλλʼ ἐπεὶ γενομένῳ παντὶ φθορά ἐστιν, οὐδʼ ἡ τοιαύτη σύστασις τὸν ἅπαντα μενεῖ χρόνον, ἀλλὰ λυθήσεται. λύσις δὲ ἥδε· οὐ μόνον φυτοῖς ἐγγείοις, ἀλλὰ καὶ ἐν ἐπιγείοις ζῴοις φορὰ καὶ ἀφορία ψυχῆς τε καὶ σωμάτων γίγνονται, ὅταν περιτροπαὶ ἑκάστοις κύκλων περιφορὰς συνάπτωσι, βραχυβίοις μὲν βραχυπόρους, ἐναντίοις δὲ ἐναντίας. γένους δὲ ὑμετέρου εὐγονίας τε καὶ ἀφορίας, καίπερ ὄντες σοφοί,"
546b,"οὓς ἡγεμόνας πόλεως ἐπαιδεύσασθε, οὐδὲν μᾶλλον λογισμῷ μετʼ αἰσθήσεως τεύξονται, ἀλλὰ πάρεισιν αὐτοὺς καὶ γεννήσουσι παῖδάς ποτε οὐ δέον. ἔστι δὲ θείῳ μὲν γεννητῷ περίοδος ἣν ἀριθμὸς περιλαμβάνει τέλειος, ἀνθρωπείῳ δὲ ἐν ᾧ πρώτῳ αὐξήσεις δυνάμεναί τε καὶ δυναστευόμεναι, τρεῖς ἀποστάσεις, τέτταρας δὲ ὅρους λαβοῦσαι ὁμοιούντων τε καὶ ἀνομοιούντων καὶ αὐξόντων καὶ φθινόντων, πάντα προσήγορα"
546c,"καὶ ῥητὰ πρὸς ἄλληλα ἀπέφηναν· ὧν ἐπίτριτος πυθμὴν πεμπάδι συζυγεὶς δύο ἁρμονίας παρέχεται τρὶς αὐξηθείς, τὴν μὲν ἴσην ἰσάκις, ἑκατὸν τοσαυτάκις, τὴν δὲ ἰσομήκη μὲν τῇ, προμήκη δέ, ἑκατὸν μὲν ἀριθμῶν ἀπὸ διαμέτρων ῥητῶν πεμπάδος, δεομένων ἑνὸς ἑκάστων, ἀρρήτων δὲ δυοῖν, ἑκατὸν δὲ κύβων τριάδος. σύμπας δὲ οὗτος ἀριθμὸς γεωμετρικός, τοιούτου κύριος, ἀμεινόνων τε καὶ χειρόνων γενέσεων,"
546d,"ἃς ὅταν ἀγνοήσαντες ὑμῖν οἱ φύλακες συνοικίζωσιν νύμφας νυμφίοις παρὰ καιρόν, οὐκ εὐφυεῖς οὐδʼ εὐτυχεῖς παῖδες ἔσονται· ὧν καταστήσουσι μὲν τοὺς ἀρίστους οἱ πρότεροι, ὅμως δὲ ὄντες ἀνάξιοι, εἰς τὰς τῶν πατέρων αὖ δυνάμεις ἐλθόντες, ἡμῶν πρῶτον ἄρξονται ἀμελεῖν φύλακες ὄντες, παρʼ ἔλαττον τοῦ δέοντος ἡγησάμενοι τὰ μουσικῆς, δεύτερον δὲ τὰ γυμναστικῆς, ὅθεν ἀμουσότεροι γενήσονται ὑμῖν οἱ νέοι. ἐκ δὲ τούτων ἄρχοντες οὐ πάνυ φυλακικοὶ"
546e,καταστήσονται πρὸς τὸ δοκιμάζειν τὰ Ἡσιόδου τε καὶ τὰ παρʼ
547a,"ὑμῖν γένη, χρυσοῦν τε καὶ ἀργυροῦν καὶ χαλκοῦν καὶ σιδηροῦν·"
547b,"τί οὖν, ἦ δʼ ὅς, τὸ μετὰ τοῦτο λέγουσιν αἱ Μοῦσαι;
στάσεως, ἦν δʼ ἐγώ, γενομένης εἱλκέτην ἄρα ἑκατέρω τὼ γένει, τὸ μὲν σιδηροῦν καὶ χαλκοῦν ἐπὶ χρηματισμὸν καὶ γῆς κτῆσιν καὶ οἰκίας χρυσίου τε καὶ ἀργύρου, τὼ δʼ αὖ, τὸ χρυσοῦν τε καὶ ἀργυροῦν, ἅτε οὐ πενομένω ἀλλὰ φύσει ὄντε πλουσίω, τὰς ψυχὰς ἐπὶ τὴν ἀρετὴν καὶ τὴν ἀρχαίαν κατάστασιν ἠγέτην· βιαζομένων δὲ καὶ ἀντιτεινόντων ἀλλήλοις, εἰς μέσον ὡμολόγησαν γῆν μὲν καὶ οἰκίας κατανειμαμένους"
547c,"ἰδιώσασθαι, τοὺς δὲ πρὶν φυλαττομένους ὑπʼ αὐτῶν ὡς ἐλευθέρους φίλους τε καὶ τροφέας, δουλωσάμενοι τότε περιοίκους τε καὶ οἰκέτας ἔχοντες, αὐτοὶ πολέμου τε καὶ φυλακῆς αὐτῶν ἐπιμελεῖσθαι.
δοκεῖ μοι, ἔφη, αὕτη ἡ μετάβασις ἐντεῦθεν γίγνεσθαι.
οὐκοῦν, ἦν δʼ ἐγώ, ἐν μέσῳ τις ἂν εἴη ἀριστοκρατίας τε καὶ ὀλιγαρχίας αὕτη ἡ πολιτεία;
πάνυ μὲν οὖν.
μεταβήσεται μὲν δὴ οὕτω· μεταβᾶσα δὲ πῶς οἰκήσει; ἢ"
547d,"φανερὸν ὅτι τὰ μὲν μιμήσεται τὴν προτέραν πολιτείαν, τὰ δὲ τὴν ὀλιγαρχίαν, ἅτʼ ἐν μέσῳ οὖσα, τὸ δέ τι καὶ αὑτῆς ἕξει ἴδιον;
οὕτως, ἔφη.
οὐκοῦν τῷ μὲν τιμᾶν τοὺς ἄρχοντας καὶ γεωργιῶν ἀπέχεσθαι τὸ προπολεμοῦν αὐτῆς καὶ χειροτεχνιῶν καὶ τοῦ ἄλλου χρηματισμοῦ, συσσίτια δὲ κατεσκευάσθαι καὶ γυμναστικῆς τε καὶ τῆς τοῦ πολέμου ἀγωνίας ἐπιμελεῖσθαι, πᾶσι τοῖς τοιούτοις τὴν προτέραν μιμήσεται;
ναί."
547e,"τῷ δέ γε φοβεῖσθαι τοὺς σοφοὺς ἐπὶ τὰς ἀρχὰς ἄγειν, ἅτε οὐκέτι κεκτημένην ἁπλοῦς τε καὶ ἀτενεῖς τοὺς τοιούτους ἄνδρας ἀλλὰ μεικτούς, ἐπὶ δὲ θυμοειδεῖς τε καὶ ἁπλουστέρους ἀποκλίνειν, τοὺς πρὸς πόλεμον μᾶλλον πεφυκότας ἢ πρὸς"
548a,"εἰρήνην, καὶ τοὺς περὶ ταῦτα δόλους τε καὶ μηχανὰς ἐντίμως ἔχειν, καὶ πολεμοῦσα τὸν ἀεὶ χρόνον διάγειν, αὐτὴ ἑαυτῆς αὖ τὰ πολλὰ τῶν τοιούτων ἴδια ἕξει;"
548b,"ἀναλίσκοντες γυναιξί τε καὶ οἷς ἐθέλοιεν ἄλλοις πολλὰ ἂν δαπανῷντο.
ἀληθέστατα, ἔφη.
οὐκοῦν καὶ φειδωλοὶ χρημάτων, ἅτε τιμῶντες καὶ οὐ φανερῶς κτώμενοι, φιλαναλωταὶ δὲ ἀλλοτρίων διʼ ἐπιθυμίαν, καὶ λάθρᾳ τὰς ἡδονὰς καρπούμενοι, ὥσπερ παῖδες πατέρα τὸν νόμον ἀποδιδράσκοντες, οὐχ ὑπὸ πειθοῦς ἀλλʼ ὑπὸ βίας πεπαιδευμένοι διὰ τὸ τῆς ἀληθινῆς Μούσης τῆς μετὰ λόγων"
548c,"τε καὶ φιλοσοφίας ἠμεληκέναι καὶ πρεσβυτέρως γυμναστικὴν μουσικῆς τετιμηκέναι.
παντάπασιν, ἔφη, λέγεις μεμειγμένην πολιτείαν ἐκ κακοῦ τε καὶ ἀγαθοῦ.
μέμεικται γάρ, ἦν δʼ ἐγώ· διαφανέστατον δʼ ἐν αὐτῇ ἐστὶν ἕν τι μόνον ὑπὸ τοῦ θυμοειδοῦς κρατοῦντος, φιλονικίαι καὶ φιλοτιμίαι.
σφόδρα γε, ἦ δʼ ὅς.
οὐκοῦν, ἦν δʼ ἐγώ, αὕτη μὲν ἡ πολιτεία οὕτω γεγονυῖα καὶ τοιαύτη ἄν τις εἴη, ὡς λόγῳ σχῆμα πολιτείας ὑπογράψαντα"
548d,"μὴ ἀκριβῶς ἀπεργάσασθαι διὰ τὸ ἐξαρκεῖν μὲν ἰδεῖν καὶ ἐκ τῆς ὑπογραφῆς τόν τε δικαιότατον καὶ τὸν ἀδικώτατον, ἀμήχανον δὲ μήκει ἔργον εἶναι πάσας μὲν πολιτείας, πάντα δὲ ἤθη μηδὲν παραλιπόντα διελθεῖν.
καὶ ὀρθῶς, ἔφη.
τίς οὖν ὁ κατὰ ταύτην τὴν πολιτείαν ἀνήρ; πῶς τε γενόμενος ποῖός τέ τις ὤν;
οἶμαι μέν, ἔφη ὁ Ἀδείμαντος, ἐγγύς τι αὐτὸν Γλαύκωνος τουτουὶ τείνειν ἕνεκά γε φιλονικίας."
548e,"ἴσως, ἦν δʼ ἐγώ, τοῦτό γε· ἀλλά μοι δοκεῖ τάδε οὐ κατὰ τοῦτον πεφυκέναι.
τὰ ποῖα;"
549a,"οὐδαμῶς. καὶ δούλοις μέν τις ἂν ἄγριος εἴη ὁ τοιοῦτος, οὐ καταφρονῶν δούλων, ὥσπερ ὁ ἱκανῶς πεπαιδευμένος, ἐλευθέροις δὲ ἥμερος, ἀρχόντων δὲ σφόδρα ὑπήκοος, φίλαρχος δὲ καὶ φιλότιμος, οὐκ ἀπὸ τοῦ λέγειν ἀξιῶν ἄρχειν οὐδʼ ἀπὸ τοιούτου οὐδενός, ἀλλʼ ἀπὸ ἔργων τῶν τε πολεμικῶν καὶ τῶν περὶ τὰ πολεμικά, φιλογυμναστής τέ τις ὢν καὶ φιλόθηρος.
ἔστι γάρ, ἔφη, τοῦτο τὸ ἦθος ἐκείνης τῆς πολιτείας.
οὐκοῦν καὶ χρημάτων, ἦν δʼ ἐγώ, ὁ τοιοῦτος νέος μὲν ὢν"
549b,"καταφρονοῖ ἄν, ὅσῳ δὲ πρεσβύτερος γίγνοιτο, μᾶλλον ἀεὶ ἀσπάζοιτο ἂν τῷ τε μετέχειν τῆς τοῦ φιλοχρημάτου φύσεως καὶ μὴ εἶναι εἰλικρινὴς πρὸς ἀρετὴν διὰ τὸ ἀπολειφθῆναι τοῦ ἀρίστου φύλακος;
τίνος; ἦ δʼ ὃς ὁ Ἀδείμαντος.
λόγου, ἦν δʼ ἐγώ, μουσικῇ κεκραμένου· ὃς μόνος ἐγγενόμενος σωτὴρ ἀρετῆς διὰ βίου ἐνοικεῖ τῷ ἔχοντι.
καλῶς, ἔφη, λέγεις.
καὶ ἔστι μέν γʼ, ἦν δʼ ἐγώ, τοιοῦτος ὁ τιμοκρατικὸς νεανίας, τῇ τοιαύτῃ πόλει ἐοικώς."
549c,"πάνυ μὲν οὖν.
γίγνεται δέ γʼ, εἶπον, οὗτος ὧδέ πως· ἐνίοτε πατρὸς ἀγαθοῦ ὢν νέος ὑὸς ἐν πόλει οἰκοῦντος οὐκ εὖ πολιτευομένῃ, φεύγοντος τάς τε τιμὰς καὶ ἀρχὰς καὶ δίκας καὶ τὴν τοιαύτην πᾶσαν φιλοπραγμοσύνην καὶ ἐθέλοντος ἐλαττοῦσθαι ὥστε πράγματα μὴ ἔχειν—
πῇ δή, ἔφη, γίγνεται;
ὅταν, ἦν δʼ ἐγώ, πρῶτον μὲν τῆς μητρὸς ἀκούῃ ἀχθομένης ὅτι οὐ τῶν ἀρχόντων αὐτῇ ὁ ἀνήρ ἐστιν, καὶ ἐλαττουμένης διὰ"
549d,"ταῦτα ἐν ταῖς ἄλλαις γυναιξίν, ἔπειτα ὁρώσης μὴ σφόδρα περὶ χρήματα σπουδάζοντα μηδὲ μαχόμενον καὶ λοιδορούμενον ἰδίᾳ τε ἐν δικαστηρίοις καὶ δημοσίᾳ, ἀλλὰ ῥᾳθύμως πάντα τὰ τοιαῦτα φέροντα, καὶ ἑαυτῷ μὲν τὸν νοῦν προσέχοντα ἀεὶ αἰσθάνηται, ἑαυτὴν δὲ μήτε πάνυ τιμῶντα μήτε ἀτιμάζοντα, ἐξ ἁπάντων τούτων ἀχθομένης τε καὶ λεγούσης ὡς ἄνανδρός τε αὐτῷ ὁ πατὴρ καὶ λίαν ἀνειμένος, καὶ ἄλλα δὴ ὅσα καὶ"
549e,"οἷα φιλοῦσιν αἱ γυναῖκες περὶ τῶν τοιούτων ὑμνεῖν.
καὶ μάλʼ, ἔφη ὁ Ἀδείμαντος, πολλά τε καὶ ὅμοια ἑαυταῖς."
550a,"καὶ ἀνὴρ μᾶλλον ἔσται τοῦ πατρός. καὶ ἐξιὼν ἕτερα τοιαῦτα ἀκούει καὶ ὁρᾷ, τοὺς μὲν τὰ αὑτῶν πράττοντας ἐν τῇ πόλει ἠλιθίους τε καλουμένους καὶ ἐν σμικρῷ λόγῳ ὄντας, τοὺς δὲ μὴ τὰ αὑτῶν τιμωμένους τε καὶ ἐπαινουμένους. τότε δὴ ὁ νέος πάντα τὰ τοιαῦτα ἀκούων τε καὶ ὁρῶν, καὶ αὖ τοὺς τοῦ πατρὸς λόγους ἀκούων τε καὶ ὁρῶν τὰ ἐπιτηδεύματα αὐτοῦ ἐγγύθεν παρὰ τὰ τῶν ἄλλων, ἑλκόμενος ὑπʼ ἀμφοτέρων"
550b,"τούτων, τοῦ μὲν πατρὸς αὐτοῦ τὸ λογιστικὸν ἐν τῇ ψυχῇ ἄρδοντός τε καὶ αὔξοντος, τῶν δὲ ἄλλων τό τε ἐπιθυμητικὸν καὶ τὸ θυμοειδές, διὰ τὸ μὴ κακοῦ ἀνδρὸς εἶναι τὴν φύσιν, ὁμιλίαις δὲ ταῖς τῶν ἄλλων κακαῖς κεχρῆσθαι, εἰς τὸ μέσον ἑλκόμενος ὑπʼ ἀμφοτέρων τούτων ἦλθε, καὶ τὴν ἐν ἑαυτῷ ἀρχὴν παρέδωκε τῷ μέσῳ τε καὶ φιλονίκῳ καὶ θυμοειδεῖ, καὶ ἐγένετο ὑψηλόφρων τε καὶ φιλότιμος ἀνήρ.
κομιδῇ μοι, ἔφη, δοκεῖς τὴν τούτου γένεσιν διεληλυθέναι."
550c,"ἔχομεν ἄρα, ἦν δʼ ἐγώ, τήν τε δευτέραν πολιτείαν καὶ τὸν δεύτερον ἄνδρα.
ἔχομεν, ἔφη.
οὐκοῦν μετὰ τοῦτο, τὸ τοῦ Αἰσχύλου, λέγωμεν, ἄλλον ἄλλῃ πρὸς πόλει τεταγμένον Aesch. Seven 451, μᾶλλον δὲ κατὰ τὴν ὑπόθεσιν προτέραν τὴν πόλιν;
πάνυ μὲν οὖν, ἔφη.
εἴη δέ γʼ ἄν, ὡς ἐγᾦμαι, ὀλιγαρχία ἡ μετὰ τὴν τοιαύτην πολιτείαν.
λέγεις δέ, ἦ δʼ ὅς, τὴν ποίαν κατάστασιν ὀλιγαρχίαν;
τὴν ἀπὸ τιμημάτων, ἦν δʼ ἐγώ, πολιτείαν, ἐν ᾗ οἱ μὲν"
550d,"πλούσιοι ἄρχουσιν, πένητι δὲ οὐ μέτεστιν ἀρχῆς.
μανθάνω, ἦ δʼ ὅς.
οὐκοῦν ὡς μεταβαίνει πρῶτον ἐκ τῆς τιμαρχίας εἰς τὴν ὀλιγαρχίαν, ῥητέον;
ναί.
καὶ μήν, ἦν δʼ ἐγώ, καὶ τυφλῷ γε δῆλον ὡς μεταβαίνει.
πῶς;
τὸ ταμιεῖον, ἦν δʼ ἐγώ, ἐκεῖνο ἑκάστῳ χρυσίου πληρούμενον ἀπόλλυσι τὴν τοιαύτην πολιτείαν. πρῶτον μὲν γὰρ δαπάνας αὑτοῖς ἐξευρίσκουσιν, καὶ τοὺς νόμους ἐπὶ τοῦτο παράγουσιν, ἀπειθοῦντες αὐτοί τε καὶ γυναῖκες αὐτῶν.
εἰκός, ἔφη."
550e,"ἔπειτά γε οἶμαι ἄλλος ἄλλον ὁρῶν καὶ εἰς ζῆλον ἰὼν τὸ πλῆθος τοιοῦτον αὑτῶν ἀπηργάσαντο.
εἰκός.
τοὐντεῦθεν τοίνυν, εἶπον, προϊόντες εἰς τὸ πρόσθεν τοῦ χρηματίζεσθαι, ὅσῳ ἂν τοῦτο τιμιώτερον ἡγῶνται, τοσούτῳ ἀρετὴν ἀτιμοτέραν. ἢ οὐχ οὕτω πλούτου ἀρετὴ διέστηκεν, ὥσπερ ἐν πλάστιγγι ζυγοῦ κειμένου ἑκατέρου, ἀεὶ τοὐναντίον ῥέποντε;
καὶ μάλʼ, ἔφη."
551a,"τιμωμένου δὴ πλούτου ἐν πόλει καὶ τῶν πλουσίων ἀτιμοτέρα ἀρετή τε καὶ οἱ ἀγαθοί.
δῆλον.
ἀσκεῖται δὴ τὸ ἀεὶ τιμώμενον, ἀμελεῖται δὲ τὸ ἀτιμαζόμενον.
οὕτω.
ἀντὶ δὴ φιλονίκων καὶ φιλοτίμων ἀνδρῶν φιλοχρηματισταὶ καὶ φιλοχρήματοι τελευτῶντες ἐγένοντο, καὶ τὸν μὲν πλούσιον ἐπαινοῦσίν τε καὶ θαυμάζουσι καὶ εἰς τὰς ἀρχὰς ἄγουσι, τὸν δὲ πένητα ἀτιμάζουσι.
πάνυ γε.
οὐκοῦν τότε δὴ νόμον τίθενται ὅρον πολιτείας ὀλιγαρχικῆς"
551b,"ταξάμενοι πλῆθος χρημάτων, οὗ μὲν μᾶλλον ὀλιγαρχία, πλέον, οὗ δʼ ἧττον, ἔλαττον, προειπόντες ἀρχῶν μὴ μετέχειν ᾧ ἂν μὴ ᾖ οὐσία εἰς τὸ ταχθὲν τίμημα, ταῦτα δὲ ἢ βίᾳ μεθʼ ὅπλων διαπράττονται, ἢ καὶ πρὸ τούτου φοβήσαντες κατεστήσαντο τὴν τοιαύτην πολιτείαν. ἢ οὐχ οὕτως;
οὕτω μὲν οὖν.
ἡ μὲν δὴ κατάστασις ὡς ἔπος εἰπεῖν αὕτη.
ναί, ἔφη· ἀλλὰ τίς δὴ ὁ τρόπος τῆς πολιτείας; καὶ ποῖά"
551c,"ἐστιν ἃ ἔφαμεν αὐτὴν ἁμαρτήματα ἔχειν;
πρῶτον μέν, ἔφην, τοῦτο αὐτό, ὅρος αὐτῆς οἷός ἐστιν. ἄθρει γάρ, εἰ νεῶν οὕτω τις ποιοῖτο κυβερνήτας, ἀπὸ τιμημάτων, τῷ δὲ πένητι, εἰ καὶ κυβερνητικώτερος εἴη, μὴ ἐπιτρέποι—
πονηράν, ἦ δʼ ὅς, τὴν ναυτιλίαν αὐτοὺς ναυτίλλεσθαι.
οὐκοῦν καὶ περὶ ἄλλου οὕτως ὁτουοῦν ἤ τινος ἀρχῆς;
οἶμαι ἔγωγε.
πλὴν πόλεως; ἦν δʼ ἐγώ· ἢ καὶ πόλεως πέρι;
πολύ γʼ, ἔφη, μάλιστα, ὅσῳ χαλεπωτάτη καὶ μεγίστη ἡ ἀρχή."
