section,text
597c,"ὁ μὲν δὴ θεός, εἴτε οὐκ ἐβούλετο, εἴτε τις ἀνάγκη ἐπῆν μὴ πλέον ἢ μίαν ἐν τῇ φύσει ἀπεργάσασθαι αὐτὸν κλίνην, οὕτως ἐποίησεν μίαν μόνον αὐτὴν ἐκείνην ὃ ἔστιν κλίνη· δύο δὲ τοιαῦται ἢ πλείους οὔτε ἐφυτεύθησαν ὑπὸ τοῦ θεοῦ οὔτε μὴ φυῶσιν.
πῶς δή; ἔφη.
ὅτι, ἦν δʼ ἐγώ, εἰ δύο μόνας ποιήσειεν, πάλιν ἂν μία ἀναφανείη ἧς ἐκεῖναι ἂν αὖ ἀμφότεραι τὸ εἶδος ἔχοιεν, καὶ εἴη ἂν ὃ ἔστιν κλίνη ἐκείνη ἀλλʼ οὐχ αἱ δύο.
ὀρθῶς, ἔφη."
597d,"ταῦτα δὴ οἶμαι εἰδὼς ὁ θεός, βουλόμενος εἶναι ὄντως κλίνης ποιητὴς ὄντως οὔσης, ἀλλὰ μὴ κλίνης τινὸς μηδὲ κλινοποιός τις, μίαν φύσει αὐτὴν ἔφυσεν.
ἔοικεν.
βούλει οὖν τοῦτον μὲν φυτουργὸν τούτου προσαγορεύωμεν, ἤ τι τοιοῦτον;
δίκαιον γοῦν, ἔφη, ἐπειδήπερ φύσει γε καὶ τοῦτο καὶ τἆλλα πάντα πεποίηκεν.
τί δὲ τὸν τέκτονα; ἆρʼ οὐ δημιουργὸν κλίνης;
ναί.
ἦ καὶ τὸν ζωγράφον δημιουργὸν καὶ ποιητὴν τοῦ τοιούτου;
οὐδαμῶς.
ἀλλὰ τί αὐτὸν κλίνης φήσεις εἶναι;"
597e,"τοῦτο, ἦ δʼ ὅς, ἔμοιγε δοκεῖ μετριώτατʼ ἂν προσαγορεύεσθαι, μιμητὴς οὗ ἐκεῖνοι δημιουργοί.
εἶεν, ἦν δʼ ἐγώ· τὸν τοῦ τρίτου ἄρα γεννήματος ἀπὸ τῆς φύσεως μιμητὴν καλεῖς;
πάνυ μὲν οὖν, ἔφη.
τοῦτʼ ἄρα ἔσται καὶ ὁ τραγῳδοποιός, εἴπερ μιμητής ἐστι, τρίτος τις ἀπὸ βασιλέως καὶ τῆς ἀληθείας πεφυκώς, καὶ πάντες οἱ ἄλλοι μιμηταί.
κινδυνεύει."
598a,"τοῦ ζωγράφου τόδε· πότερα ἐκεῖνο αὐτὸ τὸ ἐν τῇ φύσει ἕκαστον δοκεῖ σοι ἐπιχειρεῖν μιμεῖσθαι ἢ τὰ τῶν δημιουργῶν ἔργα;
τὰ τῶν δημιουργῶν, ἔφη.
ἆρα οἷα ἔστιν ἢ οἷα φαίνεται; τοῦτο γὰρ ἔτι διόρισον.
πῶς λέγεις; ἔφη.
ὧδε· κλίνη, ἐάντε ἐκ πλαγίου αὐτὴν θεᾷ ἐάντε καταντικρὺ ἢ ὁπῃοῦν, μή τι διαφέρει αὐτὴ ἑαυτῆς, ἢ διαφέρει μὲν οὐδέν, φαίνεται δὲ ἀλλοία; καὶ τἆλλα ὡσαύτως;
οὕτως, ἔφη· φαίνεται, διαφέρει δʼ οὐδέν."
598b,"τοῦτο δὴ αὐτὸ σκόπει· πρὸς πότερον ἡ γραφικὴ πεποίηται περὶ ἕκαστον; πότερα πρὸς τὸ ὄν, ὡς ἔχει, μιμήσασθαι, ἢ πρὸς τὸ φαινόμενον, ὡς φαίνεται, φαντάσματος ἢ ἀληθείας οὖσα μίμησις;
φαντάσματος, ἔφη.
πόρρω ἄρα που τοῦ ἀληθοῦς ἡ μιμητική ἐστιν καί, ὡς ἔοικεν, διὰ τοῦτο πάντα ἀπεργάζεται, ὅτι σμικρόν τι ἑκάστου ἐφάπτεται, καὶ τοῦτο εἴδωλον. οἷον ὁ ζωγράφος, φαμέν, ζωγραφήσει ἡμῖν σκυτοτόμον, τέκτονα, τοὺς ἄλλους δημιουργούς,"
598c,"περὶ οὐδενὸς τούτων ἐπαΐων τῶν τεχνῶν· ἀλλʼ ὅμως παῖδάς γε καὶ ἄφρονας ἀνθρώπους, εἰ ἀγαθὸς εἴη ζωγράφος, γράψας ἂν τέκτονα καὶ πόρρωθεν ἐπιδεικνὺς ἐξαπατῷ ἂν τῷ δοκεῖν ὡς ἀληθῶς τέκτονα εἶναι.
τί δʼ οὔ;
ἀλλὰ γὰρ οἶμαι ὦ φίλε, τόδε δεῖ περὶ πάντων τῶν τοιούτων διανοεῖσθαι· ἐπειδάν τις ἡμῖν ἀπαγγέλλῃ περί του, ὡς ἐνέτυχεν ἀνθρώπῳ πάσας ἐπισταμένῳ τὰς δημιουργίας καὶ τἆλλα πάντα ὅσα εἷς ἕκαστος οἶδεν, οὐδὲν ὅτι οὐχὶ"
598d,"ἀκριβέστερον ὁτουοῦν ἐπισταμένῳ, ὑπολαμβάνειν δεῖ τῷ τοιούτῳ ὅτι εὐήθης τις ἄνθρωπος, καί, ὡς ἔοικεν, ἐντυχὼν γόητί τινι καὶ μιμητῇ ἐξηπατήθη, ὥστε ἔδοξεν αὐτῷ πάσσοφος εἶναι, διὰ τὸ αὐτὸς μὴ οἷός τʼ εἶναι ἐπιστήμην καὶ ἀνεπιστημοσύνην καὶ μίμησιν ἐξετάσαι.
ἀληθέστατα, ἔφη.
οὐκοῦν, ἦν δʼ ἐγώ, μετὰ τοῦτο ἐπισκεπτέον τήν τε τραγῳδίαν καὶ τὸν ἡγεμόνα αὐτῆς Ὅμηρον, ἐπειδή τινων"
598e,"ἀκούομεν ὅτι οὗτοι πάσας μὲν τέχνας ἐπίστανται, πάντα δὲ τὰ ἀνθρώπεια τὰ πρὸς ἀρετὴν καὶ κακίαν, καὶ τά γε θεῖα· ἀνάγκη γὰρ τὸν ἀγαθὸν ποιητήν, εἰ μέλλει περὶ ὧν ἂν ποιῇ καλῶς ποιήσειν, εἰδότα ἄρα ποιεῖν, ἢ μὴ οἷόν τε εἶναι ποιεῖν."
599a,"οὐκ αἰσθάνονται τριττὰ ἀπέχοντα τοῦ ὄντος καὶ ῥᾴδια ποιεῖν μὴ εἰδότι τὴν ἀλήθειαν—φαντάσματα γὰρ ἀλλʼ οὐκ ὄντα ποιοῦσιν—ἤ τι καὶ λέγουσιν καὶ τῷ ὄντι οἱ ἀγαθοὶ ποιηταὶ ἴσασιν περὶ ὧν δοκοῦσιν τοῖς πολλοῖς εὖ λέγειν.
πάνυ μὲν οὖν, ἔφη, ἐξεταστέον.
οἴει οὖν, εἴ τις ἀμφότερα δύναιτο ποιεῖν, τό τε μιμηθησόμενον καὶ τὸ εἴδωλον, ἐπὶ τῇ τῶν εἰδώλων δημιουργίᾳ ἑαυτὸν ἀφεῖναι ἂν σπουδάζειν καὶ τοῦτο προστήσασθαι τοῦ"
599b,"ἑαυτοῦ βίου ὡς βέλτιστον ἔχοντα;
οὐκ ἔγωγε.
ἀλλʼ εἴπερ γε οἶμαι ἐπιστήμων εἴη τῇ ἀληθείᾳ τούτων πέρι ἅπερ καὶ μιμεῖται, πολὺ πρότερον ἐν τοῖς ἔργοις ἂν σπουδάσειεν ἢ ἐπὶ τοῖς μιμήμασι, καὶ πειρῷτο ἂν πολλὰ καὶ καλὰ ἔργα ἑαυτοῦ καταλιπεῖν μνημεῖα, καὶ εἶναι προθυμοῖτʼ ἂν μᾶλλον ὁ ἐγκωμιαζόμενος ἢ ὁ ἐγκωμιάζων.
οἶμαι, ἔφη· οὐ γὰρ ἐξ ἴσου ἥ τε τιμὴ καὶ ἡ ὠφελία.
τῶν μὲν τοίνυν ἄλλων πέρι μὴ ἀπαιτῶμεν λόγον Ὅμηρον"
599c,"ἢ ἄλλον ὁντινοῦν τῶν ποιητῶν, ἐρωτῶντες εἰ ἰατρικὸς ἦν τις αὐτῶν ἀλλὰ μὴ μιμητὴς μόνον ἰατρικῶν λόγων, τίνας ὑγιεῖς ποιητής τις τῶν παλαιῶν ἢ τῶν νέων λέγεται πεποιηκέναι, ὥσπερ Ἀσκληπιός, ἢ τίνας μαθητὰς ἰατρικῆς κατελίπετο, ὥσπερ ἐκεῖνος τοὺς ἐκγόνους, μηδʼ αὖ περὶ τὰς ἄλλας τέχνας αὐτοὺς ἐρωτῶμεν, ἀλλʼ ἐῶμεν· περὶ δὲ ὧν μεγίστων τε καὶ καλλίστων ἐπιχειρεῖ λέγειν Ὅμηρος, πολέμων τε πέρι καὶ στρατηγιῶν καὶ διοικήσεων πόλεων, καὶ"
599d,"παιδείας πέρι ἀνθρώπου, δίκαιόν που ἐρωτᾶν αὐτὸν πυνθανομένους· ὦ φίλε Ὅμηρε, εἴπερ μὴ τρίτος ἀπὸ τῆς ἀληθείας εἶ ἀρετῆς πέρι, εἰδώλου δημιουργός, ὃν δὴ μιμητὴν ὡρισάμεθα, ἀλλὰ καὶ δεύτερος, καὶ οἷός τε ἦσθα γιγνώσκειν ποῖα ἐπιτηδεύματα βελτίους ἢ χείρους ἀνθρώπους ποιεῖ ἰδίᾳ καὶ δημοσίᾳ, λέγε ἡμῖν τίς τῶν πόλεων διὰ σὲ βέλτιον ᾤκησεν, ὥσπερ διὰ Λυκοῦργον Λακεδαίμων καὶ διʼ ἄλλους πολλοὺς"
599e,"πολλαὶ μεγάλαι τε καὶ σμικραί; σὲ δὲ τίς αἰτιᾶται πόλις νομοθέτην ἀγαθὸν γεγονέναι καὶ σφᾶς ὠφεληκέναι; Χαρώνδαν μὲν γὰρ Ἰταλία καὶ Σικελία, καὶ ἡμεῖς Σόλωνα· σὲ δὲ τίς; ἕξει τινὰ εἰπεῖν;
οὐκ οἶμαι, ἔφη ὁ Γλαύκων· οὔκουν λέγεταί γε οὐδʼ ὑπʼ αὐτῶν Ὁμηριδῶν."
600a,"ἀλλὰ δή τις πόλεμος ἐπὶ Ὁμήρου ὑπʼ ἐκείνου ἄρχοντος ἢ συμβουλεύοντος εὖ πολεμηθεὶς μνημονεύεται;
οὐδείς.
ἀλλʼ οἷα δὴ εἰς τὰ ἔργα σοφοῦ ἀνδρὸς πολλαὶ ἐπίνοιαι καὶ εὐμήχανοι εἰς τέχνας ἤ τινας ἄλλας πράξεις λέγονται, ὥσπερ αὖ Θάλεώ τε πέρι τοῦ Μιλησίου καὶ Ἀναχάρσιος τοῦ Σκύθου;
οὐδαμῶς τοιοῦτον οὐδέν.
ἀλλὰ δὴ εἰ μὴ δημοσίᾳ, ἰδίᾳ τισὶν ἡγεμὼν παιδείας αὐτὸς ζῶν λέγεται Ὅμηρος γενέσθαι, οἳ ἐκεῖνον ἠγάπων ἐπὶ"
600b,"συνουσίᾳ καὶ τοῖς ὑστέροις ὁδόν τινα παρέδοσαν βίου Ὁμηρικήν, ὥσπερ Πυθαγόρας αὐτός τε διαφερόντως ἐπὶ τούτῳ ἠγαπήθη, καὶ οἱ ὕστεροι ἔτι καὶ νῦν Πυθαγόρειον τρόπον ἐπονομάζοντες τοῦ βίου διαφανεῖς πῃ δοκοῦσιν εἶναι ἐν τοῖς ἄλλοις;
οὐδʼ αὖ, ἔφη, τοιοῦτον οὐδὲν λέγεται. ὁ γὰρ Κρεώφυλος, ὦ Σώκρατες, ἴσως, ὁ τοῦ Ὁμήρου ἑταῖρος, τοῦ ὀνόματος ἂν γελοιότερος ἔτι πρὸς παιδείαν φανείη, εἰ τὰ λεγόμενα περὶ Ὁμήρου ἀληθῆ. λέγεται γὰρ ὡς πολλή τις ἀμέλεια περὶ"
600c,"αὐτὸν ἦν ἐπʼ αὐτοῦ ἐκείνου, ὅτε ἔζη.
λέγεται γὰρ οὖν, ἦν δʼ ἐγώ. ἀλλʼ οἴει, ὦ Γλαύκων, εἰ τῷ ὄντι οἷός τʼ ἦν παιδεύειν ἀνθρώπους καὶ βελτίους ἀπεργάζεσθαι Ὅμηρος, ἅτε περὶ τούτων οὐ μιμεῖσθαι ἀλλὰ γιγνώσκειν δυνάμενος, οὐκ ἄρʼ ἂν πολλοὺς ἑταίρους ἐποιήσατο καὶ ἐτιμᾶτο καὶ ἠγαπᾶτο ὑπʼ αὐτῶν, ἀλλὰ Πρωταγόρας μὲν ἄρα ὁ Ἀβδηρίτης καὶ Πρόδικος ὁ Κεῖος καὶ ἄλλοι πάμπολλοι δύνανται τοῖς ἐφʼ ἑαυτῶν παριστάναι ἰδίᾳ συγγιγνόμενοι"
600d,"ὡς οὔτε οἰκίαν οὔτε πόλιν τὴν αὑτῶν διοικεῖν οἷοί τʼ ἔσονται, ἐὰν μὴ σφεῖς αὐτῶν ἐπιστατήσωσιν τῆς παιδείας, καὶ ἐπὶ ταύτῃ τῇ σοφίᾳ οὕτω σφόδρα φιλοῦνται, ὥστε μόνον οὐκ ἐπὶ ταῖς κεφαλαῖς περιφέρουσιν αὐτοὺς οἱ ἑταῖροι· Ὅμηρον δʼ ἄρα οἱ ἐπʼ ἐκείνου, εἴπερ οἷός τʼ ἦν πρὸς ἀρετὴν ὀνῆσαι ἀνθρώπους, ἢ Ἡσίοδον ῥαψῳδεῖν ἂν περιιόντας εἴων, καὶ οὐχὶ μᾶλλον ἂν αὐτῶν ἀντείχοντο ἢ τοῦ χρυσοῦ καὶ"
600e,"ἠνάγκαζον παρὰ σφίσιν οἴκοι εἶναι, ἢ εἰ μὴ ἔπειθον, αὐτοὶ ἂν ἐπαιδαγώγουν ὅπῃ ᾖσαν, ἕως ἱκανῶς παιδείας μεταλάβοιεν;
παντάπασιν, ἔφη, δοκεῖς μοι, ὦ Σώκρατες, ἀληθῆ λέγειν."
601a,"εἶναι, αὐτός τε οὐκ ἐπαΐων περὶ σκυτοτομίας καὶ τοῖς μὴ ἐπαΐουσιν, ἐκ τῶν χρωμάτων δὲ καὶ σχημάτων θεωροῦσιν;
πάνυ μὲν οὖν.
οὕτω δὴ οἶμαι καὶ τὸν ποιητικὸν φήσομεν χρώματα ἄττα ἑκάστων τῶν τεχνῶν τοῖς ὀνόμασι καὶ ῥήμασιν ἐπιχρωματίζειν αὐτὸν οὐκ ἐπαΐοντα ἀλλʼ ἢ μιμεῖσθαι, ὥστε ἑτέροις τοιούτοις ἐκ τῶν λόγων θεωροῦσι δοκεῖν, ἐάντε περὶ σκυτοτομίας τις λέγῃ ἐν μέτρῳ καὶ ῥυθμῷ καὶ ἁρμονίᾳ, πάνυ εὖ δοκεῖν λέγεσθαι, ἐάντε περὶ στρατηγίας ἐάντε περὶ ἄλλου"
601b,"ὁτουοῦν· οὕτω φύσει αὐτὰ ταῦτα μεγάλην τινὰ κήλησιν ἔχειν. ἐπεὶ γυμνωθέντα γε τῶν τῆς μουσικῆς χρωμάτων τὰ τῶν ποιητῶν, αὐτὰ ἐφʼ αὑτῶν λεγόμενα, οἶμαί σε εἰδέναι οἷα φαίνεται. τεθέασαι γάρ που.
ἔγωγʼ, ἔφη.
οὐκοῦν, ἦν δʼ ἐγώ, ἔοικεν τοῖς τῶν ὡραίων προσώποις, καλῶν δὲ μή, οἷα γίγνεται ἰδεῖν ὅταν αὐτὰ τὸ ἄνθος προλίπῃ;
παντάπασιν, ἦ δʼ ὅς.
ἴθι δή, τόδε ἄθρει· ὁ τοῦ εἰδώλου ποιητής, ὁ μιμητής, φαμέν, τοῦ μὲν ὄντος οὐδὲν ἐπαΐει, τοῦ δὲ φαινομένου· οὐχ"
601c,"οὕτως;
ναί.
μὴ τοίνυν ἡμίσεως αὐτὸ καταλίπωμεν ῥηθέν, ἀλλʼ ἱκανῶς ἴδωμεν.
λέγε, ἔφη.
ζωγράφος, φαμέν, ἡνίας τε γράψει καὶ χαλινόν;
ναί.
ποιήσει δέ γε σκυτοτόμος καὶ χαλκεύς;
πάνυ γε.
ἆρʼ οὖν ἐπαΐει οἵας δεῖ τὰς ἡνίας εἶναι καὶ τὸν χαλινὸν ὁ γραφεύς; ἢ οὐδʼ ὁ ποιήσας, ὅ τε χαλκεὺς καὶ ὁ σκυτεύς, ἀλλʼ ἐκεῖνος ὅσπερ τούτοις ἐπίσταται χρῆσθαι, μόνος ὁ ἱππικός;
ἀληθέστατα.
ἆρʼ οὖν οὐ περὶ πάντα οὕτω φήσομεν ἔχειν;
πῶς;"
601d,"περὶ ἕκαστον ταύτας τινὰς τρεῖς τέχνας εἶναι, χρησομένην, ποιήσουσαν, μιμησομένην;
ναί.
οὐκοῦν ἀρετὴ καὶ κάλλος καὶ ὀρθότης ἑκάστου σκεύους καὶ ζῴου καὶ πράξεως οὐ πρὸς ἄλλο τι ἢ τὴν χρείαν ἐστίν, πρὸς ἣν ἂν ἕκαστον ᾖ πεποιημένον ἢ πεφυκός;
οὕτως.
πολλὴ ἄρα ἀνάγκη τὸν χρώμενον ἑκάστῳ ἐμπειρότατόν τε εἶναι καὶ ἄγγελον γίγνεσθαι τῷ ποιητῇ οἷα ἀγαθὰ ἢ κακὰ ποιεῖ ἐν τῇ χρείᾳ ᾧ χρῆται· οἷον αὐλητής που αὐλοποιῷ"
601e,"ἐξαγγέλλει περὶ τῶν αὐλῶν, οἳ ἂν ὑπηρετῶσιν ἐν τῷ αὐλεῖν, καὶ ἐπιτάξει οἵους δεῖ ποιεῖν, ὁ δʼ ὑπηρετήσει.
πῶς δʼ οὔ;
οὐκοῦν ὁ μὲν εἰδὼς ἐξαγγέλλει περὶ χρηστῶν καὶ πονηρῶν αὐλῶν, ὁ δὲ πιστεύων ποιήσει;
ναί."
602a,"ἀκούειν παρὰ τοῦ εἰδότος, ὁ δὲ χρώμενος ἐπιστήμην.
πάνυ γε.
ὁ δὲ μιμητὴς πότερον ἐκ τοῦ χρῆσθαι ἐπιστήμην ἕξει περὶ ὧν ἂν γράφῃ, εἴτε καλὰ καὶ ὀρθὰ εἴτε μή, ἢ δόξαν ὀρθὴν διὰ τὸ ἐξ ἀνάγκης συνεῖναι τῷ εἰδότι καὶ ἐπιτάττεσθαι οἷα χρὴ γράφειν;
οὐδέτερα.
οὔτε ἄρα εἴσεται οὔτε ὀρθὰ δοξάσει ὁ μιμητὴς περὶ ὧν ἂν μιμῆται πρὸς κάλλος ἢ πονηρίαν.
οὐκ ἔοικεν.
χαρίεις ἂν εἴη ὁ ἐν τῇ ποιήσει μιμητικὸς πρὸς σοφίαν περὶ ὧν ἂν ποιῇ.
οὐ πάνυ."
602b,"ἀλλʼ οὖν δὴ ὅμως γε μιμήσεται, οὐκ εἰδὼς περὶ ἑκάστου ὅπῃ πονηρὸν ἢ χρηστόν· ἀλλʼ, ὡς ἔοικεν, οἷον φαίνεται καλὸν εἶναι τοῖς πολλοῖς τε καὶ μηδὲν εἰδόσιν, τοῦτο μιμήσεται.
τί γὰρ ἄλλο;
ταῦτα μὲν δή, ὥς γε φαίνεται, ἐπιεικῶς ἡμῖν διωμολόγηται, τόν τε μιμητικὸν μηδὲν εἰδέναι ἄξιον λόγου περὶ ὧν μιμεῖται, ἀλλʼ εἶναι παιδιάν τινα καὶ οὐ σπουδὴν τὴν μίμησιν, τούς τε τῆς τραγικῆς ποιήσεως ἁπτομένους ἐν ἰαμβείοις καὶ ἐν ἔπεσι πάντας εἶναι μιμητικοὺς ὡς οἷόν τε μάλιστα.
πάνυ μὲν οὖν."
